GEO.id,GEO.id2,GEO.display-label,D001
8600000US13470,13470,ZCTA5 13470,725
8600000US13471,13471,ZCTA5 13471,3540
8600000US13472,13472,ZCTA5 13472,310
8600000US13473,13473,ZCTA5 13473,766
8600000US13475,13475,ZCTA5 13475,28
8600000US13476,13476,ZCTA5 13476,3032
8600000US13477,13477,ZCTA5 13477,1452
8600000US13478,13478,ZCTA5 13478,3083
8600000US13480,13480,ZCTA5 13480,3532
8600000US13483,13483,ZCTA5 13483,256
8600000US13484,13484,ZCTA5 13484,176
8600000US13485,13485,ZCTA5 13485,1132
8600000US13486,13486,ZCTA5 13486,815
8600000US13488,13488,ZCTA5 13488,98
8600000US13489,13489,ZCTA5 13489,658
8600000US13490,13490,ZCTA5 13490,1361
8600000US13491,13491,ZCTA5 13491,3641
8600000US13492,13492,ZCTA5 13492,11596
8600000US13493,13493,ZCTA5 13493,2070
8600000US13494,13494,ZCTA5 13494,314
8600000US13495,13495,ZCTA5 13495,2144
8600000US13501,13501,ZCTA5 13501,38546
8600000US13502,13502,ZCTA5 13502,33257
8600000US13601,13601,ZCTA5 13601,38158
8600000US13602,13602,ZCTA5 13602,3881
8600000US13603,13603,ZCTA5 13603,9760
8600000US13605,13605,ZCTA5 13605,4777
8600000US13606,13606,ZCTA5 13606,2716
8600000US13607,13607,ZCTA5 13607,1822
8600000US13608,13608,ZCTA5 13608,1719
8600000US13612,13612,ZCTA5 13612,2852
8600000US13613,13613,ZCTA5 13613,2726
8600000US13614,13614,ZCTA5 13614,357
8600000US13615,13615,ZCTA5 13615,1271
8600000US13616,13616,ZCTA5 13616,1880
8600000US13617,13617,ZCTA5 13617,11299
8600000US13618,13618,ZCTA5 13618,1711
8600000US13619,13619,ZCTA5 13619,10901
8600000US13620,13620,ZCTA5 13620,2197
8600000US13621,13621,ZCTA5 13621,650
8600000US13622,13622,ZCTA5 13622,2432
8600000US13623,13623,ZCTA5 13623,49
8600000US13624,13624,ZCTA5 13624,5457
8600000US13625,13625,ZCTA5 13625,1868
8600000US13626,13626,ZCTA5 13626,2267
8600000US13628,13628,ZCTA5 13628,220
8600000US13630,13630,ZCTA5 13630,1525
8600000US13633,13633,ZCTA5 13633,345
8600000US13634,13634,ZCTA5 13634,3984
8600000US13635,13635,ZCTA5 13635,1092
8600000US13636,13636,ZCTA5 13636,282
8600000US13637,13637,ZCTA5 13637,4491
8600000US13638,13638,ZCTA5 13638,378
8600000US13639,13639,ZCTA5 13639,243
8600000US13640,13640,ZCTA5 13640,271
8600000US13641,13641,ZCTA5 13641,91
8600000US13642,13642,ZCTA5 13642,10088
8600000US13643,13643,ZCTA5 13643,19
8600000US13646,13646,ZCTA5 13646,2211
8600000US13647,13647,ZCTA5 13647,69
8600000US13648,13648,ZCTA5 13648,2424
8600000US13650,13650,ZCTA5 13650,1391
8600000US13651,13651,ZCTA5 13651,127
8600000US13652,13652,ZCTA5 13652,1815
8600000US13654,13654,ZCTA5 13654,2461
8600000US13655,13655,ZCTA5 13655,3512
8600000US13656,13656,ZCTA5 13656,2861
8600000US13658,13658,ZCTA5 13658,2357
8600000US13659,13659,ZCTA5 13659,593
8600000US13660,13660,ZCTA5 13660,1891
8600000US13661,13661,ZCTA5 13661,1646
8600000US13662,13662,ZCTA5 13662,16582
8600000US13664,13664,ZCTA5 13664,399
8600000US13665,13665,ZCTA5 13665,882
8600000US13666,13666,ZCTA5 13666,266
8600000US13667,13667,ZCTA5 13667,3181
8600000US13668,13668,ZCTA5 13668,3329
8600000US13669,13669,ZCTA5 13669,16452
8600000US13670,13670,ZCTA5 13670,430
8600000US13672,13672,ZCTA5 13672,602
8600000US13673,13673,ZCTA5 13673,2249
8600000US13674,13674,ZCTA5 13674,126
8600000US13675,13675,ZCTA5 13675,160
8600000US13676,13676,ZCTA5 13676,16646
8600000US13677,13677,ZCTA5 13677,93
8600000US13678,13678,ZCTA5 13678,211
8600000US13679,13679,ZCTA5 13679,1853
8600000US13680,13680,ZCTA5 13680,1244
8600000US13681,13681,ZCTA5 13681,897
8600000US13682,13682,ZCTA5 13682,877
8600000US13684,13684,ZCTA5 13684,1131
8600000US13685,13685,ZCTA5 13685,2272
8600000US13687,13687,ZCTA5 13687,479
8600000US13690,13690,ZCTA5 13690,846
8600000US13691,13691,ZCTA5 13691,3176
8600000US13692,13692,ZCTA5 13692,27
8600000US13693,13693,ZCTA5 13693,503
8600000US13694,13694,ZCTA5 13694,1507
8600000US13695,13695,ZCTA5 13695,134
8600000US13696,13696,ZCTA5 13696,87
8600000US13697,13697,ZCTA5 13697,2281
8600000US13730,13730,ZCTA5 13730,2805
8600000US13731,13731,ZCTA5 13731,1162
8600000US13732,13732,ZCTA5 13732,8153
8600000US13733,13733,ZCTA5 13733,5216
8600000US13734,13734,ZCTA5 13734,2287
8600000US13736,13736,ZCTA5 13736,2338
8600000US13739,13739,ZCTA5 13739,953
8600000US13740,13740,ZCTA5 13740,554
8600000US13743,13743,ZCTA5 13743,3806
8600000US13744,13744,ZCTA5 13744,1137
8600000US13746,13746,ZCTA5 13746,2539
8600000US13748,13748,ZCTA5 13748,3800
8600000US13750,13750,ZCTA5 13750,1092
8600000US13751,13751,ZCTA5 13751,189
8600000US13752,13752,ZCTA5 13752,782
8600000US13753,13753,ZCTA5 13753,5848
8600000US13754,13754,ZCTA5 13754,3310
8600000US13755,13755,ZCTA5 13755,1228
8600000US13756,13756,ZCTA5 13756,613
8600000US13757,13757,ZCTA5 13757,1045
8600000US13760,13760,ZCTA5 13760,44264
8600000US13774,13774,ZCTA5 13774,201
8600000US13775,13775,ZCTA5 13775,1631
8600000US13776,13776,ZCTA5 13776,513
8600000US13777,13777,ZCTA5 13777,727
8600000US13778,13778,ZCTA5 13778,5948
8600000US13780,13780,ZCTA5 13780,1045
8600000US13782,13782,ZCTA5 13782,755
8600000US13783,13783,ZCTA5 13783,2670
8600000US13784,13784,ZCTA5 13784,172
8600000US13786,13786,ZCTA5 13786,464
8600000US13787,13787,ZCTA5 13787,3629
8600000US13788,13788,ZCTA5 13788,991
8600000US13790,13790,ZCTA5 13790,19104
8600000US13794,13794,ZCTA5 13794,105
8600000US13795,13795,ZCTA5 13795,3800
8600000US13796,13796,ZCTA5 13796,1236
8600000US13797,13797,ZCTA5 13797,2250
8600000US13801,13801,ZCTA5 13801,1398
8600000US13802,13802,ZCTA5 13802,718
8600000US13803,13803,ZCTA5 13803,3975
8600000US13804,13804,ZCTA5 13804,391
8600000US13806,13806,ZCTA5 13806,205
8600000US13807,13807,ZCTA5 13807,1199
8600000US13808,13808,ZCTA5 13808,1771
8600000US13809,13809,ZCTA5 13809,1517
8600000US13810,13810,ZCTA5 13810,1149
8600000US13811,13811,ZCTA5 13811,4354
8600000US13812,13812,ZCTA5 13812,2348
8600000US13813,13813,ZCTA5 13813,977
8600000US13815,13815,ZCTA5 13815,13999
8600000US13820,13820,ZCTA5 13820,22455
8600000US13825,13825,ZCTA5 13825,3442
8600000US13826,13826,ZCTA5 13826,58
8600000US13827,13827,ZCTA5 13827,11759
8600000US13830,13830,ZCTA5 13830,5042
8600000US13832,13832,ZCTA5 13832,709
8600000US13833,13833,ZCTA5 13833,4255
8600000US13834,13834,ZCTA5 13834,118
8600000US13835,13835,ZCTA5 13835,1511
8600000US13838,13838,ZCTA5 13838,4409
8600000US13839,13839,ZCTA5 13839,1405
8600000US13841,13841,ZCTA5 13841,529
8600000US13842,13842,ZCTA5 13842,695
8600000US13843,13843,ZCTA5 13843,1888
8600000US13844,13844,ZCTA5 13844,724
8600000US13845,13845,ZCTA5 13845,83
8600000US13846,13846,ZCTA5 13846,305
8600000US13847,13847,ZCTA5 13847,67
8600000US13849,13849,ZCTA5 13849,4551
8600000US13850,13850,ZCTA5 13850,22004
8600000US13856,13856,ZCTA5 13856,6596
8600000US13859,13859,ZCTA5 13859,182
8600000US13860,13860,ZCTA5 13860,94
8600000US13861,13861,ZCTA5 13861,432
8600000US13862,13862,ZCTA5 13862,4189
8600000US13863,13863,ZCTA5 13863,688
8600000US13864,13864,ZCTA5 13864,1149
8600000US13865,13865,ZCTA5 13865,6371
8600000US13901,13901,ZCTA5 13901,19773
8600000US13902,13902,ZCTA5 13902,6177
8600000US13903,13903,ZCTA5 13903,18763
8600000US13904,13904,ZCTA5 13904,9579
8600000US13905,13905,ZCTA5 13905,28026
8600000US14001,14001,ZCTA5 14001,9464
8600000US14004,14004,ZCTA5 14004,12704
8600000US14005,14005,ZCTA5 14005,1986
8600000US14006,14006,ZCTA5 14006,9858
8600000US14008,14008,ZCTA5 14008,1467
8600000US14009,14009,ZCTA5 14009,5672
8600000US14011,14011,ZCTA5 14011,9822
8600000US14012,14012,ZCTA5 14012,2362
8600000US14013,14013,ZCTA5 14013,1751
8600000US14020,14020,ZCTA5 14020,23306
8600000US14024,14024,ZCTA5 14024,1688
8600000US14025,14025,ZCTA5 14025,3039
8600000US14026,14026,ZCTA5 14026,674
8600000US14028,14028,ZCTA5 14028,1595
8600000US14030,14030,ZCTA5 14030,1807
8600000US14031,14031,ZCTA5 14031,9392
8600000US14032,14032,ZCTA5 14032,7989
8600000US14033,14033,ZCTA5 14033,2219
8600000US14034,14034,ZCTA5 14034,2742
8600000US14035,14035,ZCTA5 14035,125
8600000US14036,14036,ZCTA5 14036,5201
8600000US14037,14037,ZCTA5 14037,1166
8600000US14039,14039,ZCTA5 14039,101
8600000US14040,14040,ZCTA5 14040,2217
8600000US14041,14041,ZCTA5 14041,237
8600000US14042,14042,ZCTA5 14042,3969
8600000US14043,14043,ZCTA5 14043,24742
8600000US14047,14047,ZCTA5 14047,6440
8600000US14048,14048,ZCTA5 14048,15072
8600000US14051,14051,ZCTA5 14051,19533
8600000US14052,14052,ZCTA5 14052,17329
8600000US14054,14054,ZCTA5 14054,1344
8600000US14055,14055,ZCTA5 14055,1405
8600000US14057,14057,ZCTA5 14057,8116
8600000US14058,14058,ZCTA5 14058,2285
8600000US14059,14059,ZCTA5 14059,8933
8600000US14060,14060,ZCTA5 14060,443
8600000US14061,14061,ZCTA5 14061,349
8600000US14062,14062,ZCTA5 14062,3329
8600000US14063,14063,ZCTA5 14063,14870
8600000US14065,14065,ZCTA5 14065,1896
8600000US14066,14066,ZCTA5 14066,1318
8600000US14067,14067,ZCTA5 14067,5040
8600000US14068,14068,ZCTA5 14068,7150
8600000US14069,14069,ZCTA5 14069,844
8600000US14070,14070,ZCTA5 14070,6732
8600000US14072,14072,ZCTA5 14072,20374
8600000US14075,14075,ZCTA5 14075,41937
8600000US14080,14080,ZCTA5 14080,4330
8600000US14081,14081,ZCTA5 14081,3095
8600000US14082,14082,ZCTA5 14082,426
8600000US14085,14085,ZCTA5 14085,7353
8600000US14086,14086,ZCTA5 14086,31847
8600000US14091,14091,ZCTA5 14091,1079
8600000US14092,14092,ZCTA5 14092,11086
8600000US14094,14094,ZCTA5 14094,50666
8600000US14098,14098,ZCTA5 14098,2958
8600000US14101,14101,ZCTA5 14101,1905
8600000US14102,14102,ZCTA5 14102,1281
8600000US14103,14103,ZCTA5 14103,11183
8600000US14105,14105,ZCTA5 14105,4566
8600000US14108,14108,ZCTA5 14108,5882
8600000US14109,14109,ZCTA5 14109,1117
8600000US14111,14111,ZCTA5 14111,3352
8600000US14112,14112,ZCTA5 14112,85
8600000US14113,14113,ZCTA5 14113,703
8600000US14120,14120,ZCTA5 14120,45100
8600000US14125,14125,ZCTA5 14125,3782
8600000US14126,14126,ZCTA5 14126,588
8600000US14127,14127,ZCTA5 14127,29961
8600000US14129,14129,ZCTA5 14129,1591
8600000US14130,14130,ZCTA5 14130,265
8600000US14131,14131,ZCTA5 14131,5283
8600000US14132,14132,ZCTA5 14132,6218
8600000US14134,14134,ZCTA5 14134,104
8600000US14135,14135,ZCTA5 14135,119
8600000US14136,14136,ZCTA5 14136,5033
8600000US14138,14138,ZCTA5 14138,2018
8600000US14139,14139,ZCTA5 14139,2125
8600000US14141,14141,ZCTA5 14141,7728
8600000US14143,14143,ZCTA5 14143,1214
8600000US14145,14145,ZCTA5 14145,1618
8600000US14150,14150,ZCTA5 14150,41676
8600000US14167,14167,ZCTA5 14167,1663
8600000US14168,14168,ZCTA5 14168,36
8600000US14169,14169,ZCTA5 14169,151
8600000US14170,14170,ZCTA5 14170,2286
8600000US14171,14171,ZCTA5 14171,2077
8600000US14172,14172,ZCTA5 14172,3200
8600000US14173,14173,ZCTA5 14173,396
8600000US14174,14174,ZCTA5 14174,5794
8600000US14201,14201,ZCTA5 14201,11549
8600000US14202,14202,ZCTA5 14202,3911
8600000US14203,14203,ZCTA5 14203,1618
8600000US14204,14204,ZCTA5 14204,8691
8600000US14206,14206,ZCTA5 14206,20751
8600000US14207,14207,ZCTA5 14207,23552
8600000US14208,14208,ZCTA5 14208,11125
8600000US14209,14209,ZCTA5 14209,7926
8600000US14210,14210,ZCTA5 14210,14694
8600000US14211,14211,ZCTA5 14211,22611
8600000US14212,14212,ZCTA5 14212,10641
8600000US14213,14213,ZCTA5 14213,24465
8600000US14214,14214,ZCTA5 14214,19775
8600000US14215,14215,ZCTA5 14215,39999
8600000US14216,14216,ZCTA5 14216,22431
8600000US14217,14217,ZCTA5 14217,23480
8600000US14218,14218,ZCTA5 14218,19039
8600000US14219,14219,ZCTA5 14219,11536
8600000US14220,14220,ZCTA5 14220,24227
8600000US14221,14221,ZCTA5 14221,53555
8600000US14222,14222,ZCTA5 14222,14046
8600000US14223,14223,ZCTA5 14223,22665
8600000US14224,14224,ZCTA5 14224,39889
8600000US14225,14225,ZCTA5 14225,33385
8600000US14226,14226,ZCTA5 14226,29267
8600000US14227,14227,ZCTA5 14227,23426
8600000US14228,14228,ZCTA5 14228,20857
8600000US14261,14261,ZCTA5 14261,5713
8600000US14301,14301,ZCTA5 14301,12817
8600000US14302,14302,ZCTA5 14302,107
8600000US14303,14303,ZCTA5 14303,5981
8600000US14304,14304,ZCTA5 14304,30389
8600000US14305,14305,ZCTA5 14305,16898
8600000US14411,14411,ZCTA5 14411,14491
8600000US14414,14414,ZCTA5 14414,7142
8600000US14415,14415,ZCTA5 14415,132
8600000US14416,14416,ZCTA5 14416,3817
8600000US14418,14418,ZCTA5 14418,1325
8600000US14420,14420,ZCTA5 14420,20467
8600000US14422,14422,ZCTA5 14422,2468
8600000US14423,14423,ZCTA5 14423,4799
8600000US14424,14424,ZCTA5 14424,27007
8600000US14425,14425,ZCTA5 14425,10717
8600000US14427,14427,ZCTA5 14427,1964
8600000US14428,14428,ZCTA5 14428,8096
8600000US14432,14432,ZCTA5 14432,5726
8600000US14433,14433,ZCTA5 14433,4629
8600000US14435,14435,ZCTA5 14435,2941
8600000US14437,14437,ZCTA5 14437,11415
8600000US14441,14441,ZCTA5 14441,325
8600000US14445,14445,ZCTA5 14445,8019
8600000US14450,14450,ZCTA5 14450,41104
8600000US14454,14454,ZCTA5 14454,11073
8600000US14456,14456,ZCTA5 14456,20087
8600000US14462,14462,ZCTA5 14462,655
8600000US14464,14464,ZCTA5 14464,7524
8600000US14466,14466,ZCTA5 14466,1719
8600000US14467,14467,ZCTA5 14467,9105
8600000US14468,14468,ZCTA5 14468,17813
8600000US14469,14469,ZCTA5 14469,6220
8600000US14470,14470,ZCTA5 14470,8016
8600000US14471,14471,ZCTA5 14471,2672
8600000US14472,14472,ZCTA5 14472,8598
8600000US14475,14475,ZCTA5 14475,234
8600000US14476,14476,ZCTA5 14476,2288
8600000US14477,14477,ZCTA5 14477,1732
8600000US14478,14478,ZCTA5 14478,1595
8600000US14479,14479,ZCTA5 14479,275
8600000US14480,14480,ZCTA5 14480,833
8600000US14481,14481,ZCTA5 14481,1820
8600000US14482,14482,ZCTA5 14482,8275
8600000US14485,14485,ZCTA5 14485,4267
8600000US14486,14486,ZCTA5 14486,308
8600000US14487,14487,ZCTA5 14487,6025
8600000US14489,14489,ZCTA5 14489,7192
8600000US14502,14502,ZCTA5 14502,10691
8600000US14504,14504,ZCTA5 14504,1701
8600000US14505,14505,ZCTA5 14505,5393
8600000US14506,14506,ZCTA5 14506,1325
8600000US14507,14507,ZCTA5 14507,1351
8600000US14510,14510,ZCTA5 14510,4895
8600000US14511,14511,ZCTA5 14511,497
8600000US14512,14512,ZCTA5 14512,4721
8600000US14513,14513,ZCTA5 14513,13976
8600000US14514,14514,ZCTA5 14514,6389
8600000US14516,14516,ZCTA5 14516,2365
8600000US14517,14517,ZCTA5 14517,2883
8600000US14519,14519,ZCTA5 14519,11581
8600000US14521,14521,ZCTA5 14521,2761
8600000US14522,14522,ZCTA5 14522,9565
8600000US14525,14525,ZCTA5 14525,2865
8600000US14526,14526,ZCTA5 14526,19804
8600000US14527,14527,ZCTA5 14527,12820
8600000US14529,14529,ZCTA5 14529,67
8600000US14530,14530,ZCTA5 14530,5575
8600000US14532,14532,ZCTA5 14532,4431
8600000US14533,14533,ZCTA5 14533,2000
8600000US14534,14534,ZCTA5 14534,31426
8600000US14536,14536,ZCTA5 14536,687
8600000US14537,14537,ZCTA5 14537,207
8600000US14539,14539,ZCTA5 14539,242
8600000US14541,14541,ZCTA5 14541,4129
8600000US14542,14542,ZCTA5 14542,97
8600000US14543,14543,ZCTA5 14543,3152
8600000US14544,14544,ZCTA5 14544,2101
8600000US14545,14545,ZCTA5 14545,173
8600000US14546,14546,ZCTA5 14546,4695
8600000US14548,14548,ZCTA5 14548,4249
8600000US14549,14549,ZCTA5 14549,91
8600000US14550,14550,ZCTA5 14550,1537
8600000US14551,14551,ZCTA5 14551,5651
8600000US14555,14555,ZCTA5 14555,974
8600000US14559,14559,ZCTA5 14559,18057
8600000US14560,14560,ZCTA5 14560,2164
8600000US14561,14561,ZCTA5 14561,3086
8600000US14564,14564,ZCTA5 14564,14487
8600000US14568,14568,ZCTA5 14568,6048
8600000US14569,14569,ZCTA5 14569,6211
8600000US14571,14571,ZCTA5 14571,1176
8600000US14572,14572,ZCTA5 14572,5081
8600000US14580,14580,ZCTA5 14580,50587
8600000US14585,14585,ZCTA5 14585,120
8600000US14586,14586,ZCTA5 14586,10256
8600000US14588,14588,ZCTA5 14588,749
8600000US14589,14589,ZCTA5 14589,7854
8600000US14590,14590,ZCTA5 14590,5446
8600000US14591,14591,ZCTA5 14591,1748
8600000US14592,14592,ZCTA5 14592,110
8600000US14604,14604,ZCTA5 14604,1743
8600000US14605,14605,ZCTA5 14605,12610
8600000US14606,14606,ZCTA5 14606,28255
8600000US14607,14607,ZCTA5 14607,16223
8600000US14608,14608,ZCTA5 14608,12268
8600000US14609,14609,ZCTA5 14609,42571
8600000US14610,14610,ZCTA5 14610,14233
8600000US14611,14611,ZCTA5 14611,17396
8600000US14612,14612,ZCTA5 14612,34515
8600000US14613,14613,ZCTA5 14613,14730
8600000US14614,14614,ZCTA5 14614,1224
8600000US14615,14615,ZCTA5 14615,16099
8600000US14616,14616,ZCTA5 14616,28534
8600000US14617,14617,ZCTA5 14617,22789
8600000US14618,14618,ZCTA5 14618,22920
8600000US14619,14619,ZCTA5 14619,14749
8600000US14620,14620,ZCTA5 14620,25141
8600000US14621,14621,ZCTA5 14621,33802
8600000US14622,14622,ZCTA5 14622,12108
8600000US14623,14623,ZCTA5 14623,27173
8600000US14624,14624,ZCTA5 14624,36296
8600000US14625,14625,ZCTA5 14625,10387
8600000US14626,14626,ZCTA5 14626,30041
8600000US14627,14627,ZCTA5 14627,2320
8600000US14701,14701,ZCTA5 14701,40730
8600000US14706,14706,ZCTA5 14706,6356
8600000US14707,14707,ZCTA5 14707,239
8600000US14708,14708,ZCTA5 14708,183
8600000US14709,14709,ZCTA5 14709,1535
8600000US14710,14710,ZCTA5 14710,3540
8600000US14711,14711,ZCTA5 14711,1766
8600000US14712,14712,ZCTA5 14712,3342
8600000US14714,14714,ZCTA5 14714,487
8600000US14715,14715,ZCTA5 14715,2747
8600000US14716,14716,ZCTA5 14716,3104
8600000US14717,14717,ZCTA5 14717,636
8600000US14718,14718,ZCTA5 14718,2163
8600000US14719,14719,ZCTA5 14719,3497
8600000US14720,14720,ZCTA5 14720,675
8600000US14721,14721,ZCTA5 14721,230
8600000US14722,14722,ZCTA5 14722,153
8600000US14723,14723,ZCTA5 14723,1295
8600000US14724,14724,ZCTA5 14724,2540
8600000US14726,14726,ZCTA5 14726,2156
8600000US14727,14727,ZCTA5 14727,5450
8600000US14728,14728,ZCTA5 14728,1031
8600000US14729,14729,ZCTA5 14729,948
8600000US14731,14731,ZCTA5 14731,1576
8600000US14732,14732,ZCTA5 14732,211
8600000US14733,14733,ZCTA5 14733,3833
8600000US14735,14735,ZCTA5 14735,2751
8600000US14736,14736,ZCTA5 14736,282
8600000US14737,14737,ZCTA5 14737,4252
8600000US14738,14738,ZCTA5 14738,3651
8600000US14739,14739,ZCTA5 14739,2903
8600000US14740,14740,ZCTA5 14740,1431
8600000US14741,14741,ZCTA5 14741,1873
8600000US14742,14742,ZCTA5 14742,314
8600000US14743,14743,ZCTA5 14743,1783
8600000US14744,14744,ZCTA5 14744,2094
8600000US14747,14747,ZCTA5 14747,2289
8600000US14748,14748,ZCTA5 14748,746
8600000US14750,14750,ZCTA5 14750,4426
8600000US14752,14752,ZCTA5 14752,169
8600000US14753,14753,ZCTA5 14753,1166
8600000US14754,14754,ZCTA5 14754,667
8600000US14755,14755,ZCTA5 14755,2916
8600000US14756,14756,ZCTA5 14756,110
8600000US14757,14757,ZCTA5 14757,3487
8600000US14760,14760,ZCTA5 14760,18775
8600000US14767,14767,ZCTA5 14767,2088
8600000US14769,14769,ZCTA5 14769,919
8600000US14770,14770,ZCTA5 14770,2963
8600000US14772,14772,ZCTA5 14772,4255
8600000US14774,14774,ZCTA5 14774,151
8600000US14775,14775,ZCTA5 14775,2537
8600000US14777,14777,ZCTA5 14777,667
8600000US14778,14778,ZCTA5 14778,1453
8600000US14779,14779,ZCTA5 14779,6932
8600000US14781,14781,ZCTA5 14781,2225
8600000US14782,14782,ZCTA5 14782,2401
8600000US14783,14783,ZCTA5 14783,320
8600000US14784,14784,ZCTA5 14784,1033
8600000US14787,14787,ZCTA5 14787,5121
8600000US14788,14788,ZCTA5 14788,163
8600000US14801,14801,ZCTA5 14801,5475
8600000US14802,14802,ZCTA5 14802,4135
8600000US14803,14803,ZCTA5 14803,1174
8600000US14804,14804,ZCTA5 14804,1479
8600000US14805,14805,ZCTA5 14805,1100
8600000US14806,14806,ZCTA5 14806,2269
8600000US14807,14807,ZCTA5 14807,3076
8600000US14808,14808,ZCTA5 14808,591
8600000US14809,14809,ZCTA5 14809,2552
8600000US14810,14810,ZCTA5 14810,12356
8600000US14812,14812,ZCTA5 14812,3478
8600000US14813,14813,ZCTA5 14813,2520
8600000US14814,14814,ZCTA5 14814,1931
8600000US14815,14815,ZCTA5 14815,946
8600000US14816,14816,ZCTA5 14816,520
8600000US14817,14817,ZCTA5 14817,2380
8600000US14818,14818,ZCTA5 14818,1745
8600000US14819,14819,ZCTA5 14819,733
8600000US14820,14820,ZCTA5 14820,784
8600000US14821,14821,ZCTA5 14821,3314
8600000US14822,14822,ZCTA5 14822,1169
8600000US14823,14823,ZCTA5 14823,3754
8600000US14824,14824,ZCTA5 14824,678
8600000US14825,14825,ZCTA5 14825,919
8600000US14826,14826,ZCTA5 14826,2216
8600000US14827,14827,ZCTA5 14827,191
8600000US14830,14830,ZCTA5 14830,19850
8600000US14836,14836,ZCTA5 14836,1009
8600000US14837,14837,ZCTA5 14837,5648
8600000US14838,14838,ZCTA5 14838,1956
8600000US14839,14839,ZCTA5 14839,793
8600000US14840,14840,ZCTA5 14840,3061
8600000US14841,14841,ZCTA5 14841,915
8600000US14842,14842,ZCTA5 14842,938
8600000US14843,14843,ZCTA5 14843,13043
8600000US14845,14845,ZCTA5 14845,20453
8600000US14846,14846,ZCTA5 14846,792
8600000US14847,14847,ZCTA5 14847,2398
8600000US14850,14850,ZCTA5 14850,63886
8600000US14853,14853,ZCTA5 14853,2755
8600000US14854,14854,ZCTA5 14854,37
8600000US14855,14855,ZCTA5 14855,956
8600000US14856,14856,ZCTA5 14856,215
8600000US14858,14858,ZCTA5 14858,1598
8600000US14859,14859,ZCTA5 14859,1029
8600000US14860,14860,ZCTA5 14860,1039
8600000US14861,14861,ZCTA5 14861,1404
8600000US14864,14864,ZCTA5 14864,1307
8600000US14865,14865,ZCTA5 14865,2607
8600000US14867,14867,ZCTA5 14867,5569
8600000US14869,14869,ZCTA5 14869,1378
8600000US14870,14870,ZCTA5 14870,9821
8600000US14871,14871,ZCTA5 14871,5456
8600000US14872,14872,ZCTA5 14872,605
8600000US14873,14873,ZCTA5 14873,2448
8600000US14874,14874,ZCTA5 14874,250
8600000US14877,14877,ZCTA5 14877,401
8600000US14878,14878,ZCTA5 14878,781
8600000US14879,14879,ZCTA5 14879,2398
8600000US14880,14880,ZCTA5 14880,1668
8600000US14881,14881,ZCTA5 14881,192
8600000US14882,14882,ZCTA5 14882,3826
8600000US14883,14883,ZCTA5 14883,4136
8600000US14884,14884,ZCTA5 14884,273
8600000US14885,14885,ZCTA5 14885,873
8600000US14886,14886,ZCTA5 14886,6753
8600000US14889,14889,ZCTA5 14889,1590
8600000US14891,14891,ZCTA5 14891,4149
8600000US14892,14892,ZCTA5 14892,8189
8600000US14893,14893,ZCTA5 14893,6
8600000US14894,14894,ZCTA5 14894,1454
8600000US14895,14895,ZCTA5 14895,9616
8600000US14897,14897,ZCTA5 14897,980
8600000US14898,14898,ZCTA5 14898,1734
8600000US14901,14901,ZCTA5 14901,16736
8600000US14903,14903,ZCTA5 14903,7567
8600000US14904,14904,ZCTA5 14904,16269
8600000US14905,14905,ZCTA5 14905,9070
