,UserID,ISBN,BookRating
286396,225763,0060175400,0
286406,225763,0060512822,0
286418,225763,0060934417,0
286419,225763,0060958022,0
286423,225763,0060987529,0
286458,225763,0140177396,0
286466,225763,014029628X,0
286478,225763,0142001740,0
286479,225763,0142001805,0
286480,225763,0142002267,0
286533,225763,0312980159,0
286534,225763,0312983271,0
286536,225763,0312983867,0
286539,225763,0312995423,0
286550,225763,0316693286,0
286551,225763,0316769487,0
286555,225763,0330375253,0
286569,225763,0345339681,0
286591,225763,0345465083,0
286596,225763,0373484003,0
286615,225763,0380718340,0
286619,225763,0380813815,0
286620,225763,0380814021,0
286633,225763,0385503857,0
286634,225763,0385504209,0
286636,225763,038550926X,0
286659,225763,0399146253,0
286680,225763,042517736X,0
286683,225763,0425181103,0
286684,225763,0425183971,0
286685,225763,0425184226,0
286689,225763,0439139600,0
286695,225763,0440221471,0
286698,225763,0440224705,0
286699,225763,0440225701,0
286703,225763,0440241162,0
286705,225763,0440414806,0
286717,225763,0441790348,0
286721,225763,0446364193,0
286727,225763,0446532231,0
286730,225763,0446604801,0
286733,225763,0446606189,0
286735,225763,0446606812,0
286739,225763,0446610542,0
286740,225763,044661064X,0
286747,225763,0449002632,0
286748,225763,044900371X,0
286749,225763,0449003787,0
286750,225763,0449005615,0
286768,225763,0451166892,0
286834,225763,0553211404,0
286840,225763,0553282476,0
286842,225763,0553289411,0
286845,225763,0553295977,0
286857,225763,0553578316,0
286866,225763,059035342X,0
286883,225763,0671001795,0
286885,225763,0671011375,0
286903,225763,0671041789,0
286921,225763,0671758896,0
286942,225763,0679731725,0
286948,225763,067976397X,0
286949,225763,067976402X,0
286952,225763,0679781587,0
286966,225763,0688177859,0
287006,225763,0767900383,0
287013,225763,0786817070,0
287035,225763,0805063897,0
287062,225763,0812550706,0
287067,225763,081297106X,0
287122,225763,0971880107,0
287123,225763,140003065X,0
287126,225763,1400034779,0
287191,225774,0553573403,0
287206,225788,0684853515,0
287207,225788,0743235150,0
287259,225810,0060502258,0
287269,225810,0060976845,0
287278,225810,006101351X,0
287290,225810,0061097314,0
287294,225810,0066214122,0
287300,225810,0140042598,0
287304,225810,014028009X,0
287306,225810,0142004235,0
287315,225810,0312265859,0
287316,225810,0312278586,0
287320,225810,0312924585,0
287327,225810,0312966091,0
287332,225810,0312971346,0
287340,225810,0312983271,0
287341,225810,031298328X,0
287342,225810,0312983867,0
287345,225810,0312990456,0
287347,225810,0316096199,0
287350,225810,0316601950,0
287351,225810,0316602051,0
287354,225810,0316693006,0
287371,225810,0345353145,0
287376,225810,0345370775,0
287379,225810,0345384350,0
287385,225810,0345391055,0
287388,225810,034541389X,0
287390,225810,0345422317,0
287452,225810,0373483503,0
287457,225810,0373484003,0
287458,225810,0373484224,0
287459,225810,0373484232,0
287472,225810,0373825013,0
287505,225810,0380718340,0
287531,225810,0380789035,0
287552,225810,0385335482,0
287554,225810,0385479565,0
287555,225810,0385504209,0
287601,225810,0425119653,0
287614,225810,0425133540,0
287616,225810,0425136981,0
287619,225810,0425140032,0
287623,225810,0425143325,0
287628,225810,0425145638,0
287629,225810,0425146413,0
287631,225810,0425147517,0
287632,225810,0425147584,0
287634,225810,0425154092,0
287636,225810,0425158632,0
287637,225810,042516098X,0
287645,225810,0425172546,0
287648,225810,0425175405,0
287652,225810,042517736X,0
287655,225810,0425180638,0
287657,225810,0425182878,0
287658,225810,0425182908,0
287663,225810,0425189864,0
287682,225810,0440204194,0
287697,225810,0440220602,0
287698,225810,044022103X,0
287700,225810,044022165X,0
287707,225810,0440224594,0
287711,225810,0440225701,0
287713,225810,0440226430,0
287715,225810,0440234743,0
287716,225810,0440235596,0
287721,225810,0440241537,0
287751,225810,0446350982,0
287758,225810,0446356832,0
287773,225810,0446365505,0
287790,225810,0446602620,0
287796,225810,0446603929,0
287799,225810,0446605239,0
287800,225810,0446605409,0
287801,225810,0446605484,0
287804,225810,0446606189,0
287815,225810,0446609404,0
287819,225810,0446611212,0
287821,225810,0446611808,0
287822,225810,044661193X,0
287824,225810,0446612790,0
287832,225810,0449003795,0
287853,225810,0449219461,0
287857,225810,0449221504,0
287874,225810,0449910237,0
287884,225810,0451137965,0
287897,225810,0451169530,0
287899,225810,0451170385,0
287906,225810,0451177096,0
287908,225810,0451183665,0
287912,225810,0451184963,0
287914,225810,0451186362,0
287924,225810,0451206525,0
287962,225810,0515122734,0
287964,225810,0515124893,0
287966,225810,0515128554,0
287968,225810,0515130389,0
287969,225810,0515131229,0
287970,225810,0515132020,0
287972,225810,051513287X,0
287974,225810,0515133973,0
287975,225810,0515135062,0
288023,225810,0553263226,0
288026,225810,0553268880,0
288030,225810,0553271636,0
288040,225810,0553280368,0
288043,225810,0553282476,0
288062,225810,0553295977,0
288065,225810,0553296981,0
288080,225810,0553569910,0
288084,225810,0553572326,0
288088,225810,0553574574,0
288097,225810,0553582755,0
288106,225810,0670892963,0
288108,225810,0671001795,0
288111,225810,0671004530,0
288112,225810,0671004565,0
288118,225810,0671024094,0
288119,225810,0671024248,0
288139,225810,0671568175,0
288175,225810,0671758896,0
288183,225810,0671894455,0
288192,225810,068484477X,0
288201,225810,0743418174,0
288204,225810,0743437640,0
288210,225810,0743460529,0
288239,225810,0805059555,0
288278,225810,0842329218,0
288279,225810,0842329242,0
288372,225826,0440234743,0
288375,225831,067102423X,0
288390,225855,0345339681,0
288424,225867,0525947647,0
288454,225886,0345384350,0
288467,225886,0385730586,0
288497,225886,0449003787,0
288500,225886,0451167317,0
288581,225887,0345342968,0
288585,225887,0385505833,0
288611,225887,0812550706,0
288613,225887,0971880107,0
288625,225902,044023722X,0
288629,225902,0553268880,0
288656,225910,0345422317,0
288676,225910,0679723161,0
288704,225912,0553582135,0
288746,225938,0553274295,0
288753,225938,0688004717,0
288754,225938,0743225406,0
288762,225938,081297106X,0
288790,225947,0671038184,0
288837,225969,0061096113,0
288838,225969,0345348109,0
288839,225969,0446607711,0
288840,225969,0515131229,0
289127,225986,0330375253,0
289181,225986,0345369947,0
289229,225986,0425170349,0
289242,225986,044651652X,0
289269,225986,0451163966,0
289270,225986,0451166892,0
289284,225986,0451526341,0
289285,225986,0452282152,0
289310,225986,0552998486,0
289312,225986,0553211404,0
289314,225986,055321313X,0
289533,225986,0786817070,0
289560,225986,0971880107,0
289625,225989,006101351X,0
289628,225989,0140119906,0
289641,225989,0316602051,0
289642,225989,0316666343,0
289644,225989,0316789089,0
289650,225989,0345337662,0
289651,225989,0345339703,0
289655,225989,0345370775,0
289659,225989,034538475X,0
289661,225989,0345413350,0
289662,225989,0345413369,0
289677,225989,0380730138,0
289684,225989,038549081X,0
289685,225989,0385497466,0
289686,225989,0385730586,0
289690,225989,0399147195,0
289699,225989,044021145X,0
289700,225989,0440211727,0
289703,225989,0440220602,0
289704,225989,0440221471,0
289705,225989,0440234743,0
289706,225989,044023722X,0
289717,225989,0441172717,0
289720,225989,0446359866,0
289722,225989,0446606812,0
289723,225989,0446610038,0
289737,225989,0451526341,0
289766,225989,0671004530,0
289767,225989,0671004549,0
289768,225989,0671004565,0
289770,225989,0671014919,0
289772,225989,0671021001,0
289773,225989,0671024248,0
289774,225989,0671027344,0
289775,225989,0671027360,0
289777,225989,0671041789,0
289791,225989,0671867091,0
289792,225989,0671867172,0
289795,225989,067976402X,0
289796,225989,0679781587,0
289821,225989,089480829X,0
289823,225989,1558743669,0
289824,225989,1558744630,0
289825,225989,1558745157,0
289829,225989,1573225517,0
289874,225996,0385265204,0
289887,225996,0446531332,0
289931,225996,0590353403,0
289939,225996,0679720200,0
290039,226003,031298328X,0
290051,226003,0743437640,0
290078,226006,0312986343,0
290086,226006,0375504397,0
290100,226006,0439136369,0
290101,226006,0439139597,0
290102,226006,043935806X,0
290162,226006,0684853515,0
290241,226006,0971880107,0
290262,226007,0345339681,0
290270,226007,0394820371,0
290274,226007,0440439884,0
290282,226007,0553280414,0
290283,226007,059035342X,0
290297,226026,0440241537,0
290298,226026,0553560247,0
290299,226026,067976402X,0
290308,226031,0312966806,0
290314,226031,0345353145,0
290324,226031,0380731851,0
290343,226031,0425155404,0
290396,226031,0451183665,0
290407,226031,0515120618,0
290447,226031,0971880107,0
290471,226069,0375400117,0
290474,226069,0385505833,0
290476,226069,0425092917,0
290477,226069,0425140032,0
290518,226108,0316666343,0
290524,226109,0399149155,0
290544,226126,0375727345,0
290545,226126,0440211727,0
290546,226126,044023722X,0
290552,226139,0062502182,0
290564,226141,0316666343,0
290604,226205,0060930535,0
290608,226205,0066214122,0
290609,226205,014028009X,0
290611,226205,0312195516,0
290618,226205,0312966970,0
290620,226205,0312982518,0
290621,226205,0312990456,0
290624,226205,0316769487,0
290632,226205,0380789019,0
290652,226205,0446527165,0
290653,226205,0446531332,0
290654,226205,0446604844,0
290655,226205,0446605239,0
290656,226205,0446605484,0
290664,226205,0553250426,0
290665,226205,0553250531,0
290672,226205,0671001795,0
290674,226205,0671004530,0
290683,226205,0767905385,0
290684,226205,0786868716,0
290686,226205,0805063897,0
290698,226205,1573229571,0
290721,226220,0316693286,0
290734,226231,0425153975,0
290748,226256,044022165X,0
290754,226267,0515131229,0
290770,226280,0316666343,0
290808,226306,0671758896,0
290817,226329,0156028778,0
290841,226337,0345404769,0
290934,226356,0385498802,0
290982,226374,0345313860,0
290996,226393,002542730X,0
291001,226393,0066214122,0
291004,226393,0312278586,0
291008,226393,0316666343,0
291009,226393,0316693286,0
291013,226393,0375725784,0
291014,226393,0380002930,0
291018,226393,0385265700,0
291027,226393,0425152251,0
291028,226393,0425182908,0
291029,226393,0440211727,0
291031,226393,044022103X,0
291032,226393,0440225701,0
291043,226393,0449134482,0
291044,226393,0451137965,0
291045,226393,0451202341,0
291051,226393,0553274295,0
291064,226393,0679439382,0
291066,226393,067976402X,0
291070,226393,074322535X,0
291076,226393,0971880107,0
291077,226393,1558743669,0
291089,226394,0099387913,0
291131,226394,0684833395,0
291166,226423,0375727345,0
291196,226448,0679735909,0
291231,226474,0425181103,0
291268,226482,0312924585,0
291270,226482,0316666343,0
291293,226482,0440211727,0
291295,226482,044022165X,0
291300,226482,0446611085,0
291349,226488,014025448X,0
291361,226491,0060938455,0
291383,226513,0971880107,0
291411,226523,051512608X,0
291412,226523,0553579606,0
291495,226545,0312966806,0
291502,226545,0312971125,0
291529,226545,031298328X,0
291530,226545,0312983298,0
291546,226545,0316666343,0
291554,226545,0345339681,0
291555,226545,0345339703,0
291556,226545,0345339711,0
291557,226545,0345339738,0
291564,226545,034540288X,0
291570,226545,0345441133,0
291571,226545,0345447867,0
291669,226545,0373218036,0
291801,226545,0373483503,0
291805,226545,0373484003,0
291874,226545,0375727345,0
291878,226545,0380018179,0
292070,226545,0385335830,0
292072,226545,0385336179,0
292079,226545,0385504209,0
292081,226545,0385511612,0
292117,226545,0425178579,0
292121,226545,0425183971,0
292132,226545,0425192725,0
292149,226545,0440211263,0
292164,226545,0440217490,0
292205,226545,0440241162,0
292224,226545,0446531332,0
292225,226545,0446532231,0
292235,226545,0446610542,0
292285,226545,0451208765,0
292286,226545,0451209907,0
292425,226545,0515120618,0
292456,226545,0515124826,0
292467,226545,0515126772,0
292531,226545,0515135739,0
292535,226545,0515136379,0
292555,226545,0553268880,0
292574,226545,0553295977,0
292590,226545,055356160X,0
292595,226545,055356451X,0
292596,226545,0553564528,0
292608,226545,0553569910,0
292634,226545,0553578022,0
292638,226545,0553579983,0
292643,226545,0553581554,0
292648,226545,0553582127,0
292655,226545,0553583441,0
292656,226545,0553583468,0
292748,226545,0671758896,0
292765,226545,0671894455,0
292779,226545,0743211375,0
292792,226545,0743418174,0
292821,226545,0767905180,0
292921,226545,0842329242,0
293049,226548,0446608955,0
293054,226548,0971880107,0
293074,226553,0345443284,0
293084,226553,0440236673,0
293090,226553,0451166892,0
293099,226553,0553250426,0
293100,226553,0671001795,0
293103,226553,0671038184,0
293114,226553,0684872153,0
293130,226554,0060512822,0
293137,226554,0375705856,0
293157,226554,0771079567,0
293166,226556,0425163407,0
293225,226569,0446519138,0
293231,226569,055356451X,0
293237,226573,0373218192,0
293239,226573,0515133973,0
293253,226610,0066214122,0
293262,226616,0061097101,0
293277,226616,0345422317,0
293296,226616,0446607657,0
293297,226616,0446611808,0
293299,226616,0449006522,0
293315,226616,0515133302,0
293321,226616,055356160X,0
293322,226616,0553564528,0
293323,226616,0553571885,0
293324,226616,0553578308,0
293325,226616,0553580221,0
293326,226616,0553581554,0
293327,226616,0553582747,0
293340,226616,067169507X,0
293343,226616,0671867091,0
293378,226638,0385490992,0
293379,226638,0385503822,0
293380,226638,0440221471,0
293381,226638,0440234743,0
293423,226681,0786868716,0
293424,226682,0312265867,0
293431,226684,0316781010,0
293438,226702,0061015725,0
293442,226702,0312974256,0
293443,226702,0312986343,0
293444,226702,0375703055,0
293449,226702,0446608262,0
293468,226713,0380002930,0
293483,226713,0553272535,0
293511,226739,0141000198,0
293518,226739,0451526341,0
293539,226743,0446531332,0
293555,226745,0060392452,0
293586,226745,044651862X,0
293661,226752,0312274920,0
293680,226772,0060175400,0
293681,226772,0060977493,0
293684,226772,0142001740,0
293690,226772,0316788228,0
293691,226772,0345337662,0
293695,226772,037570504X,0
293697,226772,038079487X,0
293702,226772,0425161722,0
293703,226772,0425167313,0
293705,226772,0440235596,0
293706,226772,0446604402,0
293725,226775,0385486804,0
293741,226806,0060976845,0
293810,226874,0767905202,0
293833,226879,0064407667,0
293834,226879,0064407675,0
293838,226879,014029628X,0
293842,226879,0156028778,0
293852,226879,0312966970,0
293855,226879,0312971346,0
293856,226879,0312976275,0
293857,226879,0312980140,0
293858,226879,0312983271,0
293873,226879,0345313860,0
293901,226879,034540288X,0
293924,226879,0380002930,0
293963,226879,0399145087,0
293974,226879,0425158632,0
293982,226879,0425184226,0
293983,226879,0425192733,0
293989,226879,0440222656,0
294018,226879,0451153553,0
294022,226879,0451163524,0
294023,226879,0451166892,0
294025,226879,0451172817,0
294026,226879,0451176464,0
294028,226879,0451183665,0
294081,226879,0553279912,0
294088,226879,0553560247,0
294095,226879,0553573403,0
294199,226879,1400031354,0
294221,226895,067102423X,0
294228,226916,0440224705,0
294229,226918,0671042858,0
294232,226920,044651652X,0
294234,226925,0971880107,0
294249,226943,0345339681,0
294255,226945,0440940001,0
294285,226960,0515118656,0
294338,226965,0312195516,0
294349,226965,0316666343,0
294380,226965,0385479565,0
294404,226965,0425182878,0
294414,226965,0440414806,0
294444,226965,0515136379,0
294461,226965,0553578022,0
294475,226965,0671021001,0
294482,226965,067976402X,0
294517,226975,0345339703,0
294527,226976,0446606812,0
294535,226977,0440202043,0
294539,226982,0345337662,0
294566,226991,0425151867,0
294573,226991,0671708635,0
294633,227006,0060976845,0
294694,227025,0439136350,0
294697,227025,0440222656,0
294706,227025,0451207521,0
294707,227025,0452264464,0
294709,227025,0452282829,0
294713,227025,0553579606,0
294714,227025,0553582755,0
294716,227025,067102423X,0
294735,227025,080410753X,0
294765,227055,0553571885,0
294772,227062,0451166892,0
294774,227065,0061015725,0
294781,227072,0312952716,0
294784,227072,0345353145,0
294794,227072,0373484429,0
294811,227072,0425172996,0
294824,227072,0671004107,0
294885,227097,0553578693,0
294889,227097,0684872153,0
294890,227097,0743237188,0
294899,227107,0451160525,0
294922,227126,0552998486,0
294940,227142,0553211404,0
294986,227161,0440224675,0
295010,227169,0385493800,0
295029,227176,0380778556,0
295045,227176,1853260444,0
295117,227183,0451163966,0
295131,227192,014025448X,0
295132,227192,0142001805,0
295148,227192,0425169863,0
295150,227192,0440241073,0
295155,227192,044900371X,0
295156,227192,0449912558,0
295175,227202,0380002930,0
295176,227202,0385486804,0
295178,227202,0671003755,0
295192,227208,0446519138,0
295200,227210,0375727345,0
295217,227238,044023722X,0
295218,227238,0446605239,0
295451,227275,0452264464,0
295485,227276,0156028778,0
295513,227276,0451209907,0
295560,227276,0971880107,0
295573,227282,0375703861,0
295581,227287,0345402871,0
295585,227292,0345441133,0
295587,227292,0553582755,0
295593,227295,0060502258,0
295610,227295,0971880107,0
295617,227300,0312305060,0
295619,227302,0385503857,0
295631,227313,0743225406,0
295634,227317,0316777722,0
295636,227317,0385498802,0
295641,227327,0156007479,0
295642,227327,0312282990,0
295644,227327,0312422156,0
295648,227327,0345339711,0
295650,227327,0375727345,0
295655,227327,0743418174,0
295659,227327,1573229725,0
295685,227377,0345353145,0
295703,227377,0684874350,0
295739,227392,0385486804,0
295743,227392,0553263226,0
295803,227404,0060175400,0
295862,227438,0316666343,0
295872,227438,0743439740,0
295887,227447,0060008032,0
295920,227447,0060929871,0
295921,227447,0060934417,0
295928,227447,0060987103,0
295940,227447,006101351X,0
295972,227447,0061097101,0
295974,227447,0061097314,0
295980,227447,0062502182,0
296009,227447,0140244824,0
296015,227447,014029628X,0
296016,227447,0140298479,0
296026,227447,0142001740,0
296030,227447,0156007479,0
296032,227447,0156028778,0
296053,227447,0312243022,0
296055,227447,0312265867,0
296070,227447,0312924801,0
296087,227447,0312971125,0
296088,227447,0312971346,0
296104,227447,0312983271,0
296108,227447,0312983867,0
296121,227447,0316602906,0
296127,227447,0316693006,0
296131,227447,0316781010,0
296135,227447,0316969443,0
296153,227447,0345339681,0
296171,227447,0345386132,0
296181,227447,0345422317,0
296192,227447,0345441133,0
296195,227447,0345446860,0
296196,227447,0345447840,0
296411,227447,0373484232,0
296544,227447,0374100128,0
296555,227447,0375702709,0
296557,227447,0375703861,0
296559,227447,0375705856,0
296560,227447,0375706771,0
296563,227447,0375727132,0
296564,227447,0375727345,0
296598,227447,0380730138,0
296680,227447,0385335482,0
296688,227447,0385503822,0
296689,227447,0385503954,0
296690,227447,0385504209,0
296691,227447,0385508042,0
296692,227447,038550926X,0
296695,227447,0385722206,0
296727,227447,0399150897,0
296741,227447,0425116840,0
296745,227447,0425132048,0
296753,227447,0425145638,0
296754,227447,0425146413,0
296756,227447,0425153975,0
296759,227447,0425155404,0
296765,227447,0425158632,0
296768,227447,0425161242,0
296769,227447,0425162443,0
296782,227447,0425172546,0
296798,227447,0425180638,0
296819,227447,0425192733,0
296827,227447,0439139597,0
296828,227447,0439139600,0
296857,227447,0440201926,0
296858,227447,0440202043,0
296869,227447,0440215625,0
296873,227447,0440217563,0
296884,227447,044022165X,0
296894,227447,0440224675,0
296895,227447,0440224705,0
296901,227447,0440226430,0
296918,227447,0440241162,0
296966,227447,0446364193,0
296975,227447,044651652X,0
296982,227447,0446527785,0
296985,227447,0446531332,0
296994,227447,0446604801,0
296995,227447,0446605239,0
296997,227447,0446606189,0
297002,227447,0446606812,0
297007,227447,0446608262,0
297010,227447,0446608955,0
297013,227447,0446610542,0
297014,227447,044661064X,0
297018,227447,0446611808,0
297077,227447,0449219461,0
297080,227447,0449223612,0
297100,227447,0451156609,0
297102,227447,0451163966,0
297107,227447,0451169514,0
297111,227447,0451177096,0
297117,227447,0451183665,0
297118,227447,0451184963,0
297195,227447,0452282829,0
297232,227447,0515120618,0
297234,227447,0515122734,0
297235,227447,0515124893,0
297238,227447,0515126772,0
297239,227447,0515127833,0
297245,227447,0515130389,0
297247,227447,0515131229,0
297296,227447,055321313X,0
297311,227447,0553250426,0
297322,227447,0553274295,0
297326,227447,0553279912,0
297331,227447,0553282476,0
297336,227447,0553289411,0
297353,227447,0553571885,0
297371,227447,0553579606,0
297372,227447,0553579983,0
297374,227447,0553580191,0
297381,227447,0553582747,0
297382,227447,0553582763,0
297385,227447,0553583441,0
297404,227447,0590353403,0
297458,227447,0670030643,0
297465,227447,0670892963,0
297474,227447,0671003755,0
297477,227447,0671004530,0
297482,227447,0671011375,0
297492,227447,0671021001,0
297495,227447,067102423X,0
297496,227447,0671024248,0
297503,227447,0671027581,0
297592,227447,0671758896,0
297608,227447,0671867091,0
297609,227447,0671867113,0
297627,227447,0671888587,0
297639,227447,0679731725,0
297642,227447,067976402X,0
297663,227447,0688177751,0
297687,227447,0743211375,0
297689,227447,0743224574,0
297697,227447,0743418131,0
297698,227447,0743418174,0
297703,227447,0743437640,0
297705,227447,0743439740,0
297710,227447,0743460529,0
297747,227447,0767905180,0
297748,227447,0767905202,0
297767,227447,0786881852,0
297782,227447,080410753X,0
297785,227447,0804111359,0
297795,227447,0805063897,0
297901,227447,0842342702,0
298031,227447,0971880107,0
298032,227447,140003065X,0
298033,227447,1400031362,0
298102,227447,155874262X,0
298103,227447,1558744150,0
298109,227447,1559029838,0
298161,227447,1573225517,0
298216,227448,0446610038,0
298221,227452,0375727345,0
298240,227467,0375703861,0
298255,227491,0060096195,0
298256,227491,0385504209,0
298263,227496,0971880107,0
298264,227498,0425092917,0
298302,227520,0060740450,0
298323,227520,0142001740,0
298324,227520,0156028778,0
298328,227520,0312265867,0
298348,227520,0312952716,0
298350,227520,0312966091,0
298354,227520,0312971346,0
298355,227520,0312976275,0
298356,227520,0312980140,0
298358,227520,0312986343,0
298389,227520,0345370775,0
298423,227520,0373218192,0
298438,227520,0373244487,0
298452,227520,0373484232,0
298495,227520,0385424728,0
298496,227520,0385472951,0
298497,227520,0385493800,0
298498,227520,0385508417,0
298511,227520,0425153975,0
298521,227520,0425175405,0
298535,227520,0440221471,0
298536,227520,044022165X,0
298538,227520,0440222656,0
298541,227520,0440224675,0
298543,227520,0440236673,0
298544,227520,044023722X,0
298567,227520,0446605239,0
298573,227520,0446611808,0
298578,227520,0449003787,0
298579,227520,0449134482,0
298581,227520,0449223612,0
298626,227520,0515133302,0
298630,227520,0515135739,0
298633,227520,0515136530,0
298649,227520,055356451X,0
298650,227520,0553564528,0
298654,227520,0553572997,0
298660,227520,0553579983,0
298677,227520,0671001795,0
298730,227520,0671888587,0
298744,227520,0743418174,0
298762,227520,0805063897,0
298776,227520,0812550706,0
298805,227520,0894805770,0
298813,227520,0971880107,0
298836,227532,0142001740,0
298910,227559,0316666343,0
298938,227591,0743418174,0
298964,227641,0316601950,0
298968,227641,0439136369,0
298980,227654,0099387913,0
298983,227654,0142001430,0
298992,227654,0394860152,0
298993,227654,0399145087,0
299015,227654,0971880107,0
299046,227672,0446602620,0
299063,227672,0842329129,0
299079,227681,0062502182,0
299088,227681,0440226430,0
299089,227681,0515122734,0
299096,227686,0440224705,0
299113,227702,0142004235,0
299115,227702,0312265867,0
299118,227702,0312966091,0
299119,227702,0312966970,0
299120,227702,0312971346,0
299121,227702,0312976275,0
299122,227702,0312980140,0
299123,227702,0312983867,0
299124,227702,0312990456,0
299134,227702,0385335830,0
299137,227702,0385505833,0
299144,227702,0440241162,0
299146,227702,044651862X,0
299155,227702,055356451X,0
299160,227702,0671001795,0
299162,227702,0671510053,0
299164,227702,067169507X,0
299167,227702,0688170528,0
299182,227702,1400031354,0
299183,227702,1400034779,0
299198,227705,006101351X,0
299209,227705,0312291639,0
299213,227705,0312966970,0
299214,227705,0312971346,0
299215,227705,0312976275,0
299216,227705,0312980140,0
299217,227705,0312983271,0
299218,227705,031298328X,0
299219,227705,0312983867,0
299220,227705,0312995423,0
299222,227705,0316666343,0
299223,227705,0316693006,0
299246,227705,0345427637,0
299247,227705,0345447840,0
299248,227705,0345447867,0
299249,227705,0345465083,0
299253,227705,0375706771,0
299302,227705,0425153975,0
299305,227705,0425157539,0
299310,227705,042517736X,0
299311,227705,0425182878,0
299316,227705,0425189864,0
299347,227705,0440226104,0
299349,227705,0441569595,0
299360,227705,0446603589,0
299362,227705,0446612790,0
299365,227705,0449134482,0
299397,227705,0451166892,0
299399,227705,0451170385,0
299405,227705,0451183665,0
299460,227705,0553582755,0
299462,227705,0609610597,0
299466,227705,0671027360,0
299467,227705,0671028367,0
299468,227705,0671041789,0
299477,227705,0671673688,0
299528,227705,0971880107,0
299534,227705,1558743669,0
299535,227705,1558745157,0
299536,227705,1559029838,0
299538,227705,1573225789,0
299555,227719,0312305060,0
299566,227723,0805062971,0
299571,227740,0440221471,0
299623,227771,0971880107,0
299631,227783,0446606812,0
299638,227791,0553375407,0
299641,227796,0060392452,0
299643,227801,0452260116,0
299649,227814,034541389X,0
299663,227814,0425163407,0
299664,227814,0425175405,0
299665,227814,0425180638,0
299676,227814,0451183665,0
299682,227814,0671758896,0
299687,227820,0312966970,0
299750,227836,0312966806,0
299758,227836,0375504397,0
299774,227836,0440226430,0
299796,227836,0515126772,0
299797,227836,0515128546,0
299798,227836,0515128554,0
299846,227836,1573229571,0
299876,227859,0316666343,0
299877,227859,0345313860,0
299883,227859,0385504209,0
299915,227870,0345348109,0
299936,227879,0451204530,0
299946,227884,0142001430,0
299951,227884,0312971125,0
299952,227884,0312976275,0
299966,227884,0375706410,0
299967,227884,0375726403,0
299982,227884,0440202043,0
299985,227884,0440226430,0
299990,227884,0449910237,0
299997,227884,0451206525,0
299998,227884,0452264464,0
300011,227884,0671525743,0
300017,227884,0679744398,0
300018,227884,067976402X,0
300038,227886,014025448X,0
300066,227886,1582430543,0
300108,227930,0345370775,0
300109,227930,0380002930,0
300112,227930,0425109720,0
300113,227930,044021145X,0
300114,227930,0440222656,0
300134,227961,038542471X,0
300139,227974,0553573403,0
300146,227976,0451526341,0
300212,228021,0064400557,0
300214,228021,0064407667,0
300235,228021,0316777722,0
300238,228021,0345337662,0
300253,228021,0380789035,0
300271,228021,0451526341,0
300280,228021,0679720200,0
300281,228021,0679723161,0
300366,228073,0449134482,0
300404,228096,0451166892,0
300417,228108,0060502258,0
300423,228108,0440235596,0
300434,228108,0842342702,0
300437,228109,0743211375,0
300470,228123,0609610597,0
300486,228128,1558745157,0
300537,228187,0312265859,0
300538,228187,0440234743,0
300556,228199,0425161242,0
300607,228223,0316666343,0
300657,228248,0971880107,0
300659,228250,0316777722,0
300667,228255,0345402871,0
300668,228255,0552137030,0
300669,228255,0553208845,0
300711,228311,0060976845,0
300712,228311,0060977493,0
300715,228311,0061096113,0
300717,228311,0312195516,0
300718,228311,0312291639,0
300719,228311,0312421273,0
300720,228311,0345370775,0
300736,228311,0375726403,0
300778,228311,0743225406,0
300802,228313,0312278586,0
300812,228313,0385504209,0
300868,228324,0451167317,0
300894,228345,0553208845,0
300895,228345,0553279378,0
300930,228372,0312980140,0
300939,228374,0385504209,0
300955,228382,0385722206,0
300988,228429,0671894455,0
301001,228442,0440213525,0
301040,228452,014028009X,0
301043,228452,0670892963,0
301072,228486,0553273914,0
301084,228508,0399145087,0
301096,228537,0440224675,0
301108,228547,0671004549,0
301136,228579,0156007479,0
301148,228579,0380731851,0
301154,228579,0385504209,0
301156,228579,0385722206,0
301162,228579,0440220602,0
301164,228579,0446356832,0
301177,228579,0679720200,0
301178,228579,0679735909,0
301213,228626,0671004530,0
301219,228633,0060977493,0
301221,228633,0380789019,0
301224,228633,0679720200,0
301227,228633,0971880107,0
301240,228641,0446365505,0
301256,228652,0553250531,0
301279,228676,044023722X,0
301290,228681,0060959037,0
301291,228681,0060987561,0
301305,228681,0061096113,0
301311,228681,0140254544,0
301312,228681,0141000198,0
301314,228681,0226493644,0
301319,228681,0312983271,0
301322,228681,0312983867,0
301350,228681,0373218036,0
301351,228681,0373218192,0
301371,228681,0373484003,0
301383,228681,0374199698,0
301384,228681,0375700757,0
301386,228681,0375706771,0
301391,228681,0380730138,0
301427,228681,0440211727,0
301430,228681,0440225701,0
301432,228681,0440236673,0
301436,228681,0440241537,0
301447,228681,0446365505,0
301448,228681,0446527785,0
301458,228681,0446610100,0
301461,228681,0446611808,0
301498,228681,0451188454,0
301514,228681,0515118656,0
301517,228681,0515124893,0
301518,228681,0515126772,0
301519,228681,0515128546,0
301520,228681,0515128554,0
301523,228681,0515131229,0
301524,228681,0515133973,0
301527,228681,051513628X,0
301528,228681,0515136530,0
301546,228681,0553578022,0
301547,228681,0553579606,0
301550,228681,0553582658,0
301558,228681,0671004549,0
301560,228681,0671011375,0
301566,228681,0671028367,0
301587,228681,0743418131,0
