numLikes,location,image_urls,numComments,Class 1,Class 2,Class 3,Class 4,Class 5,score 1,score 2,score 3,score 4,score 5,Object 1,Object 2,Object 3,Object 4,Object 5,Prob 1,Prob 2,Prob 3,Prob 4,Prob 5
776684,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14718005_1124763357612374_6718645937025056768_n.jpg?ig_cache_key=MTM2NDAzMDI0MDcyOTIwMDE5NA%3D%3D.2,3415,"balance beam, beam","bathtub, bathing tub, bath, tub","tub, vat","hand blower, blow dryer, blow drier, hair dryer, hair drier","television, television system",0.208021447,0.124679208,0.070248231,0.030845013,0.027554568,people,adult,indoors,one,window,0.9874662,0.9812046,0.97976935,0.9796613,0.9791657
577612,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14726185_772380169569049_4638798772577501184_n.jpg?ig_cache_key=MTM2MzkwNDA1NzI2NTQ3MDg1MQ%3D%3D.2,5420,wall clock,iPod,"notebook, notebook computer",analog clock,"web site, website, internet site, site",0.350249171,0.189512715,0.049575325,0.046578526,0.029680232,no person,symbol,image,design,illustration,0.9483434,0.94768476,0.9396696,0.93479884,0.93376243
1102800,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14723730_1920800198147323_5495286354583486464_n.jpg?ig_cache_key=MTM2Mzg0ODEzMzEzNDM0NjM4OA%3D%3D.2,7930,"dishwasher, dish washer, dishwashing machine","washer, automatic washer, washing machine","refrigerator, icebox","tabby, tabby cat",Egyptian cat,0.570728838,0.146749288,0.057764858,0.028230246,0.009485659,animal,pet,domestic,sit,mammal,0.99318063,0.9925934,0.9867899,0.97611296,0.97513974
823850,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/c135.0.810.810/14727423_681187998710804_8381150120002977792_n.jpg?ig_cache_key=MTM2MzYxNjgwMzAxNjUxMTA5Mw%3D%3D.2.c,4295,sock,"seashore, coast, seacoast, sea-coast",tile roof,sandal,zebra,0.199330673,0.118271843,0.083473876,0.076724507,0.056038499,beach,sea,monochrome,ocean,seashore,0.99897563,0.9975908,0.9960595,0.99169326,0.9893329
905999,"Chicago, Illinois",http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/c0.134.1080.1080/14727515_1764231890517271_7035732574940954624_n.jpg?ig_cache_key=MTM2MzQxNjc2MDY5NTIwNTI0OQ%3D%3D.2.c,5043,shopping cart,shopping basket,"grasshopper, hopper",cricket,plate rack,0.999704063,6.24E-05,9.65E-06,8.45E-06,6.64E-06,people,woman,room,two,adult,0.98570246,0.97802925,0.9483801,0.9463433,0.9461256
675419,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14716387_1128930417144843_6047808874734419968_n.jpg?ig_cache_key=MTM2MzExOTY3ODY0NTM3NTI5Mw%3D%3D.2,4408,crutch,folding chair,"lawn mower, mower","barrow, garden cart, lawn cart, wheelbarrow","rocking chair, rocker",0.744305372,0.059676234,0.02037093,0.008035232,0.00769676,wheel,people,family,woman,wheelchair,0.9907909,0.9727093,0.96772456,0.96563876,0.96286356
748799,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14712345_270529036675470_1189318981618499584_n.jpg?ig_cache_key=MTM2MzExODk0Mjk2NDYwNDUyOA%3D%3D.2,10463,chainlink fence,yurt,"miniskirt, mini",wig,"worm fence, snake fence, snake-rail fence, Virginia fence",0.988485217,0.00210535,0.001144958,0.001020244,0.000698426,girl,portrait,beautiful,woman,fashion,0.99871117,0.9979619,0.99321467,0.99200106,0.9900112
489282,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/c0.48.1080.1080/14693808_1893466717554673_6122506864342073344_n.jpg?ig_cache_key=MTM2MzExODU3NDU3MDMwODY1Nw%3D%3D.2.c,2008,"miniskirt, mini",umbrella,"racket, racquet","swimming trunks, bathing trunks","maze, labyrinth",0.173419192,0.066832311,0.052495115,0.050581716,0.050365884,people,painting,graphic,recreation,movie,0.95752704,0.94407403,0.9360888,0.9323367,0.87506413
1175130,"Puako, Hawaii",http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/c147.0.786.786/14711924_1100395240047967_118649729977417728_n.jpg?ig_cache_key=MTM2MjYwMDA5NDE0NzEwNTA1Ng%3D%3D.2.c,7405,"loggerhead, loggerhead turtle, Caretta caretta",scuba diver,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea",terrapin,coral reef,0.512535572,0.244063318,0.11858508,0.053936943,0.012555014,turtle,underwater,swimming,diving,ocean,0.9998479,0.99968386,0.9957427,0.9863652,0.9850053
840526,Vodafone Sayeda Zainab,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14723612_1819984428219644_4121597780001030144_n.jpg?ig_cache_key=MTM2MjU1NzYwMjI2NTc0MTM0Mw%3D%3D.2,3969,"mobile home, manufactured home","garbage truck, dustcart",moving van,crane,"pay-phone, pay-station",0.55693686,0.234552637,0.081518419,0.017197771,0.006924346,people,street,battle,calamity,offense,0.9933095,0.98942554,0.9728036,0.96614003,0.963569
820991,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/c168.0.744.744/14719300_211459655940981_6491234410908614656_n.jpg?ig_cache_key=MTM2MTg3OTM5MzQyNTYxOTE2Ng%3D%3D.2.c,5827,head cabbage,hair slide,gown,hair spray,kimono,0.522371829,0.109456249,0.030869722,0.022592388,0.016262462,girl,woman,people,portrait,adult,0.9918467,0.99030364,0.98343444,0.9631372,0.9582294
1516447,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14723675_1672816649697303_559158871688478720_n.jpg?ig_cache_key=MTM2MTg1NDM4Nzg2NjAyOTE2NA%3D%3D.2,6004,bubble,"solar dish, solar collector, solar furnace",strainer,"spider web, spider's web",Petri dish,0.970324218,0.000524218,0.000325214,0.000298997,0.000266516,desktop,reflection,nature,fun,rain,0.9294485,0.9228591,0.9067688,0.9012494,0.8965676
792577,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/c62.0.956.956/14711927_1096830830437970_2926951591531511808_n.jpg?ig_cache_key=MTM2MTY2ODkyOTI4OTgzNzQxOQ%3D%3D.2.c,4445,"cowboy hat, ten-gallon hat","jean, blue jean, denim",sandal,cowboy boot,buckle,0.198650569,0.145122707,0.04432413,0.027357612,0.02441282,people,street,urban,wear,city,0.9688796,0.9671966,0.95112264,0.9425864,0.9392646
828633,Oceti Sakowin Camp,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14719648_1211723275555832_1057365603326623744_n.jpg?ig_cache_key=MTM2MTIyMzEyNzk5Mjc0NzY0NQ%3D%3D.2,5594,stole,poncho,sarong,sombrero,"cowboy hat, ten-gallon hat",0.374665052,0.328481227,0.060494374,0.032145496,0.028586011,lid,woman,fashion,outdoors,people,0.9970541,0.99108994,0.98585135,0.98165447,0.9808706
1322575,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14709661_278023765924509_575292482544205824_n.jpg?ig_cache_key=MTM2MTE2OTg0NDQxMDI1ODg2Mw%3D%3D.2,5438,moped,"bicycle-built-for-two, tandem bicycle, tandem","tricycle, trike, velocipede","mountain bike, all-terrain bike, off-roader","unicycle, monocycle",0.394436419,0.101032056,0.063491799,0.036591146,0.027062256,road,cyclist,wheel,bike,seated,0.9990984,0.99874413,0.997638,0.9940822,0.99109256
712948,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/c0.134.1080.1080/14597349_1147318318672218_7519970930471206912_n.jpg?ig_cache_key=MTM2MDUxNzQ5OTk2Mzg4MzIxMg%3D%3D.2.c,4035,wig,"suit, suit of clothes",guillotine,"academic gown, academic robe, judge's robe","barrow, garden cart, lawn cart, wheelbarrow",0.251872927,0.129027829,0.054029662,0.029047253,0.024956509,group,people,woman,two,adult,0.9864866,0.98603135,0.9855608,0.98283315,0.9827206
1065203,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14711983_1417525644942912_2353988712133558272_n.jpg?ig_cache_key=MTM2MDQ0NzkwMDgzMjYyMjE1NA%3D%3D.2,4306,acorn,"buckeye, horse chestnut, conker",honeycomb,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa","hip, rose hip, rosehip",0.595014572,0.055134147,0.022048118,0.020319737,0.017354462,flora,flower,no person,nature,delicate,0.99682844,0.9903449,0.9803187,0.97934777,0.9761517
1167009,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/c112.0.856.856/14533571_1579218809053477_8931869063127236608_n.jpg?ig_cache_key=MTM1OTkyMDY3NTUyNzkwNDc2MQ%3D%3D.2.c,8531,"maillot, tank suit","swimming trunks, bathing trunks","seashore, coast, seacoast, sea-coast","paddle, boat paddle",speedboat,0.141351908,0.078055754,0.07671579,0.058239337,0.05712029,water,sea,leisure,surfboarding,surf,0.992092,0.9885045,0.98683494,0.98620385,0.9846339
1034588,"London, United Kingdom",http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14704931_195242737580843_731348697610190848_n.jpg?ig_cache_key=MTM1OTc4OTMyODU5OTYyNDA4Nw%3D%3D.2,8220,"pug, pug-dog",muzzle,bull mastiff,"Boston bull, Boston terrier",French bulldog,0.744864106,0.136491686,0.019191848,0.004718149,0.001845925,portrait,dog,people,guard,one,0.9880092,0.9837254,0.98013914,0.9445504,0.9400177
1041499,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14718107_237611789974979_6511021265111744512_n.jpg?ig_cache_key=MTM1OTI5Mjg1MTMwMTQ0OTY4NQ%3D%3D.2,6778,spindle,wooden spoon,ladle,"letter opener, paper knife, paperknife","plunger, plumber's helper",0.082605265,0.068859056,0.058641158,0.039978128,0.018646704,wood,paper,wooden,desktop,symbol,0.98011523,0.9691161,0.9564356,0.9455209,0.92466694
718355,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/c68.0.614.614/14716544_201775060251079_4584315437390495744_n.jpg?ig_cache_key=MTM1OTA3NTI1MjQwMzIxMDE1Mg%3D%3D.2.c,3939,croquet ball,golf ball,swing,"plunger, plumber's helper","horizontal bar, high bar",0.625291526,0.322984993,0.012654095,0.004877111,0.002320353,golf,golfer,competition,recreation,adult,0.9927193,0.9879734,0.98019254,0.97496974,0.96901494
1026611,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14676581_949807005163342_5596680581002821632_n.jpg?ig_cache_key=MTM1OTA0MDI4MTc5ODI0NTkyNg%3D%3D.2,4321,"meerkat, mierkat",mongoose,Lakeland terrier,"spider monkey, Ateles geoffroyi","kit fox, Vulpes macrotis",0.097680643,0.062342685,0.052238055,0.042358369,0.031547852,mammal,no person,one,outdoors,sand,0.9941219,0.9806743,0.9667951,0.93404895,0.9308859
742047,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14533654_100157960458705_583475971496083456_n.jpg?ig_cache_key=MTM1ODk2OTg1MjA0MzcwMTQ5OA%3D%3D.2,3783,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",sturgeon,"gar, garfish, garpike, billfish, Lepisosteus osseus","cliff, drop, drop-off","valley, vale",0.310984671,0.263291478,0.046678402,0.040055405,0.038788039,people,one,adult,recreation,adventure,0.9935004,0.99287474,0.99154866,0.9854033,0.97231674
578654,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14478550_935170953254797_8463498773509701632_n.jpg?ig_cache_key=MTM1ODc2ODk4MTkwODk5MTMwNg%3D%3D.2,3496,macaw,"African grey, African gray, Psittacus erithacus",wig,lorikeet,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",0.827276051,0.024391949,0.018421821,0.018362604,0.007765945,woman,pretty,portrait,people,child,0.9821125,0.9494932,0.9469686,0.93177927,0.9294924
1282407,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/c0.134.1080.1080/14564950_668552583313745_236509933296680960_n.jpg?ig_cache_key=MTM1ODU2NzI3MDA3MTA4NjMxOQ%3D%3D.2.c,6422,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis","ram, tup",kuvasz,Labrador retriever,alp,0.339747846,0.210535899,0.030208807,0.029549137,0.023010707,no person,mammal,outdoors,daylight,sheep,0.99774456,0.98508406,0.9718126,0.9523486,0.9510819
708571,,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/c0.134.1080.1080/14482852_677193899123481_947139352188682240_n.jpg?ig_cache_key=MTM1ODM0OTc3MTg3MDE1MDY2Mw%3D%3D.2.c,3489,"miniskirt, mini",sarong,sandal,Band Aid,"clog, geta, patten, sabot",0.16836679,0.086530373,0.079533383,0.03186737,0.026151907,barefoot,foot,child,people,woman,0.99763095,0.99701965,0.99667466,0.9941387,0.9883816
1275644,,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/c0.134.1080.1080/14693678_414164978707185_8730387985448566784_n.jpg?ig_cache_key=MTM1ODMxOTc5OTk2OTI3NTk0Ng%3D%3D.2.c,5111,"clumber, clumber spaniel",sliding door,Labrador retriever,window shade,English setter,0.175675288,0.122909598,0.119315431,0.107971542,0.037279945,window,indoors,house,door,family,0.99802387,0.9940913,0.98290765,0.97993493,0.96647
834369,,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/c0.134.1080.1080/14540462_664136040428528_3924186042101399552_n.jpg?ig_cache_key=MTM1ODA0NTcxMDc1MDI3MDQ5Nw%3D%3D.2.c,4694,"teddy, teddy bear",bib,"koala, koala bear, kangaroo bear, native bear, Phascolarctos cinereus","diaper, nappy, napkin",toyshop,0.938914955,0.00379488,0.003711602,0.003102761,0.002929864,no person,cute,little,family,toy,0.97433424,0.96409655,0.9607227,0.95721585,0.9542334
488600,,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14607179_1335408709843444_5118005844503429120_n.jpg?ig_cache_key=MTM1NzUwMTY1MTM3MjM5MDY3Mg%3D%3D.2,4906,poncho,stole,sarong,kimono,"balance beam, beam",0.513082147,0.063115142,0.052428614,0.034859899,0.029881272,woman,fashion,adult,girl,bag,0.9809021,0.97153723,0.9393531,0.9359486,0.9356698
1363689,,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14478582_1764323360487012_2385297872670162944_n.jpg?ig_cache_key=MTM1NzM3OTA2OTUzMjcyMTI5Nw%3D%3D.2,5913,Chihuahua,West Highland white terrier,Labrador retriever,"Ibizan hound, Ibizan Podenco","bloodhound, sleuthhound",0.133740544,0.079668015,0.056377713,0.052254733,0.046689671,wood,tree,landscape,road,no person,0.99223137,0.9917271,0.9894062,0.98916304,0.9808141
766807,__´Œè_çÊâ_ü÷_µáŒ_ü,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/c88.0.904.904/14553136_645618915615475_3428780827436122112_n.jpg?ig_cache_key=MTM1Njg0MDg1NDA5NDcxMDYzMg%3D%3D.2.c,5043,"seashore, coast, seacoast, sea-coast","valley, vale",alp,volcano,"sandbar, sand bar",0.437702149,0.073507793,0.046631578,0.039468739,0.019217275,landscape,desert,no person,travel,sand,0.99304086,0.9927367,0.98832345,0.9655328,0.9638926
1489874,__„Ä_«„Ü___ü___¡ _Ò__„Û_¡,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14498992_179570632484764_454582439575027712_n.jpg?ig_cache_key=MTM1NjgwOTQwNjE5MzE0NDQ1NQ%3D%3D.2,8186,triceratops,"common iguana, iguana, Iguana iguana","frilled lizard, Chlamydosaurus kingi",wreck,"African crocodile, Nile crocodile, Crocodylus niloticus",0.150728717,0.144773349,0.091976158,0.032563455,0.024048245,no person,sculpture,travel,statue,museum,0.9853437,0.9710437,0.95445514,0.9472948,0.9393326
845151,,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14624809_1483595774989382_1020078286400651264_n.jpg?ig_cache_key=MTM1Njc3OTI2MjkwNDc0NTY1NQ%3D%3D.2,2616,"starfish, sea star",scuba diver,sea urchin,"sandbar, sand bar",coral reef,0.997447252,0.000396163,0.00015802,0.000128739,5.47E-05,water,sea,ocean,travel,recreation,0.99295664,0.9838493,0.9827143,0.971092,0.9529462
943322,,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14597421_710455685772490_8110756695786913792_n.jpg?ig_cache_key=MTM1NjU5NjE4OTk3NDA3NjIwNA%3D%3D.2,4685,kimono,stole,"bow tie, bow-tie, bowtie",sarong,hair slide,0.179627776,0.166039988,0.117974497,0.070294999,0.058857135,one,sit,woman,wear,people,0.9791683,0.9762665,0.969409,0.9625925,0.9095182
1099777,,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14582502_1589863431309750_6233939477304180736_n.jpg?ig_cache_key=MTM1NjA2NjcxNzU5NTY2MTczNw%3D%3D.2,7391,Irish terrier,"parachute, chute","sandbar, sand bar","Airedale, Airedale terrier","seashore, coast, seacoast, sea-coast",0.105220757,0.101375997,0.054288384,0.039688431,0.034368135,beach,sand,water,leisure,fun,0.9948623,0.99363244,0.99309325,0.98852885,0.9866203
876963,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14359380_107170589751915_3756659008769884160_n.jpg?ig_cache_key=MTM1NTg3MDY4OTAzODQzODA3OA%3D%3D.2,3841,boathouse,"lakeside, lakeshore",pier,"dock, dockage, docking facility","sandbar, sand bar",0.665358782,0.271887898,0.018413197,0.006485841,0.006340016,water,outdoors,travel,no person,watercraft,0.9973477,0.9783522,0.9781258,0.969998,0.9699501
549651,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14504858_331357800548988_830697828106895360_n.jpg?ig_cache_key=MTM1NTQyNzkxMDUyNTUwMjk4MQ%3D%3D.2,4404,kimono,abaya,gown,"pajama, pyjama, pj's, jammies",hair slide,0.217399687,0.154912546,0.136588261,0.103994988,0.034235056,fashion,woman,people,dress,girl,0.98641825,0.98629045,0.93992907,0.9348316,0.927423
638392,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/13628039_2122461547980035_6628718873854083072_n.jpg?ig_cache_key=MTM1NTMzNjU4MDg4MTI1NTc2Mw%3D%3D.2,3246,"rubber eraser, rubber, pencil eraser",mask,"panpipe, pandean pipe, syrinx",hair slide,"pencil box, pencil case",0.347466946,0.198312029,0.080270439,0.049308982,0.040639542,desktop,symbol,traditional,no person,design,0.9311964,0.9029292,0.8843753,0.8753721,0.8748311
633857,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/c113.0.854.854/14550004_1272638642766961_7468474474455629824_n.jpg?ig_cache_key=MTM1NTE1ODYwMjc2MzA3NDIzNg%3D%3D.2.c,3275,"swab, swob, mop",paintbrush,"handkerchief, hankie, hanky, hankey","cleaver, meat cleaver, chopper","wool, woolen, woollen",0.224409252,0.153471544,0.074764252,0.060637027,0.031225532,desktop,paper,decoration,texture,retro,0.9803122,0.9636422,0.96134776,0.9558524,0.94737065
875213,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14487238_567253800126259_5459648738890874880_n.jpg?ig_cache_key=MTM1NTE1Nzc1Mjc3MDQ4MTAzMg%3D%3D.2,3881,necklace,chain,"pick, plectrum, plectron",envelope,wall clock,0.630272806,0.073998109,0.038649391,0.018028073,0.00935666,desktop,abstract,shining,design,Christmas,0.9539182,0.94301975,0.93982136,0.9327718,0.93129265
1310285,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14498840_643056822524016_6193243347914588160_n.jpg?ig_cache_key=MTM1NTE0NTkyMTQxMDgyOTgwMg%3D%3D.2,6004,snail,sea urchin,"sea anemone, anemone",bottlecap,"chiton, coat-of-mail shell, sea cradle, polyplacophore",0.041490037,0.041230869,0.040006258,0.031519555,0.031280905,decoration,Christmas,desktop,celebration,color,0.98933053,0.9848541,0.98331726,0.9690541,0.9644008
511592,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14474335_892612927537661_4550829445694357504_n.jpg?ig_cache_key=MTM1NDgxMzQ3NTc2Nzg0MTYxNQ%3D%3D.2,3769,vestment,"suit, suit of clothes","academic gown, academic robe, judge's robe","bow tie, bow-tie, bowtie",mortarboard,0.15742448,0.137039959,0.105098978,0.03486152,0.03105307,wear,fashion,people,performance,man,0.9891763,0.9848599,0.96703595,0.9622664,0.958642
692876,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14582276_332542430426261_6901144809738600448_n.jpg?ig_cache_key=MTM1NDAwOTA2OTEzNjg4NDAxNw%3D%3D.2,5701,"groom, bridegroom","suit, suit of clothes","bow tie, bow-tie, bowtie",ping-pong ball,"restaurant, eating house, eating place, eatery",0.327816099,0.282343656,0.054336865,0.025141113,0.020659629,man,adult,indoors,business,people,0.9816718,0.98067915,0.9753463,0.9607977,0.9548333
1322678,"Istanbul, Turkey",http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14374328_1066995300080764_1900454326183133184_n.jpg?ig_cache_key=MTM1Mzk1MTUxMzAwMTQxNDU0Mw%3D%3D.2,7426,"dock, dockage, docking facility","drilling platform, offshore rig","submarine, pigboat, sub, U-boat",fireboat,"pirate, pirate ship",0.169226587,0.138197571,0.072300866,0.039648149,0.035118461,watercraft,water,travel,sea,people,0.9941868,0.9865347,0.98430896,0.9825897,0.9801942
762797,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14582343_1709240249398438_9128627021105070080_n.jpg?ig_cache_key=MTM1MzY0NDM1MTg3OTc4NDgzMg%3D%3D.2,3367,military uniform,"cowboy hat, ten-gallon hat",rifle,holster,bulletproof vest,0.35248673,0.176752791,0.040780116,0.034420714,0.024592886,gun,lid,people,man,weapon,0.9916475,0.98930097,0.9883505,0.984703,0.9819058
705313,Cetatea Rupea,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14582235_1591408941164348_1438048543548899328_n.jpg?ig_cache_key=MTM1MzMwNjc0MDAyODI0MjczNA%3D%3D.2,3657,"Irish setter, red setter",Gordon setter,"borzoi, Russian wolfhound",bison,English setter,0.195350379,0.13940075,0.104298003,0.04914254,0.04758434,mammal,grass,outdoors,grassland,landscape,0.98433685,0.981227,0.97289205,0.9710736,0.96367675
711936,ZinacantÌÁn,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/14448414_683055378510802_6174061813517254656_n.jpg?ig_cache_key=MTM1MzI1Njk4MjA4NTQ1MTkxOQ%3D%3D.2,3364,"prayer rug, prayer mat","pool table, billiard table, snooker table","quilt, comforter, comfort, puff","marimba, xylophone","rubber eraser, rubber, pencil eraser",0.199655443,0.126517132,0.092202231,0.068473808,0.0195879,people,traditional,color,fun,dress,0.9668691,0.9192678,0.9146295,0.9060198,0.8732141
902334,,http://scontent.cdninstagram.com/t51.2885-15/s480x480/e35/c0.134.1080.1080/14591916_352921061765938_4556231492350509056_n.jpg?ig_cache_key=MTM1Mjk3MjA2MDg4MzgxNzM1MA%3D%3D.2.c,5437,"prison, prison house",chainlink fence,vault,crane,analog clock,0.71759212,0.066841312,0.011554701,0.00985702,0.005460071,monochrome,art,chalk out,no person,vintage,0.99199283,0.95858586,0.9575318,0.9554086,0.9469155
