StoreId,AmeLB,AmeDT,AmeDR,AmeWF,AmeNB,AmeLU,Amenities,Latitude,AmeWT,Amehrs24,AmeOther,AmeBA,StoreNameUrl,AmeXO,Address,AmeWA,AmeFZ,AmePS,Name,AmeVS,Url,Longitude,AmeRW,AmeEM,AmeGO,AmeSQ,AmeMX,AmeCL,AmeCD,AmenitiesCarto,PhoneNumber,AmeCS
12705,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.757106,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/12705/42-nd-8-th-251-west-42-nd-street-new-york-ny-100367201-us"">42nd &amp; 8th</a>",1,"""251 West 42nd Street"",""New York, NY 10036""",1,0,0,42nd &amp; 8th,0,https://www.starbucks.com/store-locator/store/12705/42-nd-8-th-251-west-42-nd-street-new-york-ny-100367201-us,-73.989118,0,0,1,0,1,1,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-398-1982,0
1005900,1,0,1,0,0,1,"{u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'SQ': u'tbd', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.766306,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/1005900/57-th-eighth-250-w-57-th-st-new-york-ny-10107-us"">57th &amp; Eighth</a>",1,"""250 W 57th St"",""New York, NY 10107""",1,0,0,57th &amp; Eighth,0,https://www.starbucks.com/store-locator/store/1005900/57-th-eighth-250-w-57-th-st-new-york-ny-10107-us,-73.982955,1,0,1,1,1,0,0,<ul>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>tbd<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-586-0940,0
1015342,1,0,1,1,0,1,"{u'WF': u'Wireless Hotspot', u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'PS': u'Playbook Store System', u'SQ': u'tbd', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'CS': u'tbd - Coffee Scale', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.774841,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/1015342/66-th-and-amsterdam-141-amsterdam-arts-music-manhattan-ny-10023-us"">66th and Amsterdam</a>",1,"""141 Amsterdam"",""none"",""Manhattan, NY 10023""",1,0,1,66th and Amsterdam,1,https://www.starbucks.com/store-locator/store/1015342/66-th-and-amsterdam-141-amsterdam-arts-music-manhattan-ny-10023-us,-73.984131,1,0,1,1,1,1,1,<ul>Wireless Hotspot<li>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Playbook Store System<li>tbd<li>Lunch<li>Mobile Payment<li>tbd - Coffee Scale<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,6462768254,1
11270,1,0,1,1,0,1,"{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.769145,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/11270/60-th-and-broadway-1841-broadway-new-york-ny-100237603-us"">60th and Broadway</a>",1,"""1841 Broadway"",""New York, NY 10023""",1,0,0,60th and Broadway,0,https://www.starbucks.com/store-locator/store/11270/60-th-and-broadway-1841-broadway-new-york-ny-100237603-us,-73.982394,0,0,0,0,1,0,1,<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,2123070162,0
17786,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.771365,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/17786/63-rd-broadway-1889-broadway-new-york-ny-100237005-us"">63rd &amp; Broadway</a>",1,"""1889 Broadway"",""New York, NY 10023""",1,0,0,63rd &amp; Broadway,0,https://www.starbucks.com/store-locator/store/17786/63-rd-broadway-1889-broadway-new-york-ny-100237005-us,-73.982591,0,0,1,0,1,1,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,2122451362,0
18444,1,0,1,1,0,1,"{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.755325,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/18444/39-th-8-th-600-eighth-ave-new-york-ny-100183000-us"">39th &amp; 8th</a>",1,"""600 Eighth Ave."",""New York, NY 10018""",1,0,0,39th &amp; 8th,0,https://www.starbucks.com/store-locator/store/18444/39-th-8-th-600-eighth-ave-new-york-ny-100183000-us,-73.990906,0,0,0,0,1,0,1,<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,212 9977341,0
1005509,1,0,1,1,0,1,"{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'LU': u'Lunch', u'VS': u'Verismo', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.759627,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/1005509/47-th-broadway-1585-broadway-new-york-ny-10036-us"">47th &amp; Broadway</a>",1,"""1585 Broadway"",""New York, NY 10036""",1,0,0,47th &amp; Broadway,1,https://www.starbucks.com/store-locator/store/1005509/47-th-broadway-1585-broadway-new-york-ny-10036-us,-73.985235,0,0,0,0,1,1,0,<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Lunch<li>Verismo<li>Digital Rewards<li>Music Experience</ul>,212-541-7515,0
18679,1,0,1,1,0,0,"{u'WF': u'Wireless Hotspot', u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'WA': u'Oven-warmed Food', u'PS': u'Playbook Store System', u'CD': u'Mobile Payment', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.768146,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/18679/columbus-circle-subway-1000-s-eighth-avenue-new-york-ny-10019-us"">Limited Brands-NYC"",""phoneNumber"":null,""coordinates"":{""latitude"":40.765221,""longitude"":-73.982023},""open"":false,""openStatusText"":""Closed"",""addressLines"":[""1740 Broadway"",""New York, NY 10019""],""mop"":{""ready"":false,""wait"":null},""schedule"":[{""dayName"":""Today"",""hours"":""7:00 AM to 4:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Tomorrow"",""hours"":""7:00 AM to 4:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Friday"",""hours"":""7:00 AM to 4:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Saturday"",""hours"":""Closed"",""open"":false,""holiday"":""""},{""dayName"":""Sunday"",""hours"":""Closed"",""open"":false,""holiday"":""""},{""dayName"":""Monday"",""hours"":""7:00 AM to 4:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Tuesday"",""hours"":""7:00 AM to 4:00 PM"",""open"":true,""holiday"":""""}],""features"":[{""code"":""LB"",""name"":""LaBoulange""},{""code"":""BA"",""name"":""Bakery""},{""code"":""RW"",""name"":""My Starbucks Rewards""}],""slug"":""limited-brands-nyc-1740-broadway-new-york-ny-100194315-us""},{""recommendation"":{},""id"":""1014682"",""name"":""Columbus Circle Subway</a>",0,"""1000 S Eighth Avenue"",""#34"",""New York, NY 10019""",1,0,1,"Limited Brands-NYC"",""phoneNumber"":null,""coordinates"":{""latitude"":40.765221,""longitude"":-73.982023},""open"":false,""openStatusText"":""Closed"",""addressLines"":[""1740 Broadway"",""New York, NY 10019""],""mop"":{""ready"":false,""wait"":null},""schedule"":[{""dayName"":""Today"",""hours"":""7:00 AM to 4:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Tomorrow"",""hours"":""7:00 AM to 4:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Friday"",""hours"":""7:00 AM to 4:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Saturday"",""hours"":""Closed"",""open"":false,""holiday"":""""},{""dayName"":""Sunday"",""hours"":""Closed"",""open"":false,""holiday"":""""},{""dayName"":""Monday"",""hours"":""7:00 AM to 4:00 PM"",""open"":true,""holiday"":""""},{""dayName"":""Tuesday"",""hours"":""7:00 AM to 4:00 PM"",""open"":true,""holiday"":""""}],""features"":[{""code"":""LB"",""name"":""LaBoulange""},{""code"":""BA"",""name"":""Bakery""},{""code"":""RW"",""name"":""My Starbucks Rewards""}],""slug"":""limited-brands-nyc-1740-broadway-new-york-ny-100194315-us""},{""recommendation"":{},""id"":""1014682"",""name"":""Columbus Circle Subway",0,https://www.starbucks.com/store-locator/store/18679/columbus-circle-subway-1000-s-eighth-avenue-new-york-ny-10019-us,-73.98147,1,0,1,0,1,0,1,<ul>Wireless Hotspot<li>My Starbucks Rewards<li>LaBoulange<li>Oven-warmed Food<li>Playbook Store System<li>Mobile Payment<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,6466529813,0
1010184,1,0,1,0,1,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'NB': u'Nitro Cold Brew', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.763686,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/1010184/54-th-and-broadway-1700-broadway-new-york-ny-10019-us"">54th and Broadway</a>",1,"""1700 Broadway"",""New York, NY 10019""",1,0,0,54th and Broadway,0,https://www.starbucks.com/store-locator/store/1010184/54-th-and-broadway-1700-broadway-new-york-ny-10019-us,-73.982352,0,0,1,0,1,1,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Nitro Cold Brew<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,2122450761,0
11631,1,0,1,1,0,1,"{u'WF': u'Wireless Hotspot', u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'PS': u'Playbook Store System', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.760755,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/11631/49-th-seventh-750-seventh-avenue-new-york-ny-100196834-us"">49th &amp; Seventh</a>",1,"""750 Seventh Avenue"",""New York, NY 10019""",1,0,1,49th &amp; Seventh,0,https://www.starbucks.com/store-locator/store/11631/49-th-seventh-750-seventh-avenue-new-york-ny-100196834-us,-73.983693,1,0,1,0,1,0,1,<ul>Wireless Hotspot<li>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Playbook Store System<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,(212) 974-0032,0
16303,1,0,0,0,0,1,"{u'LU': u'Lunch', u'LB': u'LaBoulange', u'BA': u'Bakery'}",40.757993,0,0,,1,"<a href=""https://www.starbucks.com/store-locator/store/16303/marriott-marquis-street-level-1535-broadway-new-york-ny-100364098-us"">Marriott Marquis - Street Level</a>",0,"""1535 Broadway"",""New York, NY 10036""",0,0,0,Marriott Marquis - Street Level,0,https://www.starbucks.com/store-locator/store/16303/marriott-marquis-street-level-1535-broadway-new-york-ny-100364098-us,-73.985633,0,0,0,0,0,0,0,<ul>Lunch<li>LaBoulange<li>Bakery</ul>,212-398-1900,0
1013606,1,0,1,1,0,1,"{u'WF': u'Wireless Hotspot', u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'PS': u'Playbook Store System', u'CD': u'Mobile Payment', u'CS': u'tbd - Coffee Scale', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.750277,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/1013606/26-th-between-10-th-and-11-th-525-west-26-th-st-new-york-ny-10001-us"">26th between 10th and 11th</a>",1,"""525 West 26th St"",""New York, NY 10001""",1,0,1,26th between 10th and 11th,0,https://www.starbucks.com/store-locator/store/1013606/26-th-between-10-th-and-11-th-525-west-26-th-st-new-york-ny-10001-us,-74.003999,1,0,1,0,1,1,1,<ul>Wireless Hotspot<li>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Playbook Store System<li>Mobile Payment<li>tbd - Coffee Scale<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,347-387-7428,1
16813,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.752633,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/16813/35-th-8-th-494-eighth-ave-new-york-ny-100012519-us"">35th &amp; 8th</a>",1,"""494 Eighth Ave."",""New York, NY 10001""",1,0,0,35th &amp; 8th,0,https://www.starbucks.com/store-locator/store/16813/35-th-8-th-494-eighth-ave-new-york-ny-100012519-us,-73.992905,0,0,1,0,1,0,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,(212) 947-3860,0
9675,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.764387,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/9675/55-th-seventh-870-7-th-avenue-new-york-ny-100194369-us"">55th &amp; Seventh</a>",1,"""870 7th Avenue"",""New York, NY 10019""",1,0,0,55th &amp; Seventh,0,https://www.starbucks.com/store-locator/store/9675/55-th-seventh-870-7-th-avenue-new-york-ny-100194369-us,-73.981078,0,0,1,0,1,1,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,2125862142,0
11393,1,0,1,1,0,1,"{u'WF': u'Wireless Hotspot', u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'PS': u'Playbook Store System', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.761909,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/11393/52-nd-7-th-156-w-52-nd-st-new-york-ny-100196004-us"">52nd &amp; 7th</a>",1,"""156 W 52nd St"",""New York, NY 10019""",1,0,1,52nd &amp; 7th,0,https://www.starbucks.com/store-locator/store/11393/52-nd-7-th-156-w-52-nd-st-new-york-ny-100196004-us,-73.981804,1,0,1,0,1,0,1,<ul>Wireless Hotspot<li>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Playbook Store System<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-581-6410,0
13918,1,0,1,1,1,1,"{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'NB': u'Nitro Cold Brew', u'hrs24': u'Open 24 hours per day', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.756643,0,1,,0,"<a href=""https://www.starbucks.com/store-locator/store/13918/43-rd-broadway-1500-broadway-new-york-ny-100364015-us"">43rd &amp; Broadway</a>",1,"""1500 Broadway"",""New York, NY 10036""",1,0,0,43rd &amp; Broadway,0,https://www.starbucks.com/store-locator/store/13918/43-rd-broadway-1500-broadway-new-york-ny-100364015-us,-73.985904,0,0,0,0,1,0,1,<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Nitro Cold Brew<li>Open 24 hours per day<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,212-221-7515,0
15083,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.777645,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/15083/70-th-broadway-2045-broadway-new-york-ny-100233702-us"">70th &amp; Broadway</a>",1,"""2045 Broadway"",""New York, NY 10023""",1,0,0,70th &amp; Broadway,0,https://www.starbucks.com/store-locator/store/15083/70-th-broadway-2045-broadway-new-york-ny-100233702-us,-73.982476,0,0,1,0,1,0,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,2124961551,0
1013064,0,0,0,0,0,0,{},40.773101,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/1013064/abc-77-west-cafe-47-w-66-th-st-new-york-ny-10023-us"">ABC 77 West Cafe</a>",0,"""47 W 66th St"",""New York, NY 10023""",0,0,0,ABC 77 West Cafe,0,https://www.starbucks.com/store-locator/store/1013064/abc-77-west-cafe-47-w-66-th-st-new-york-ny-10023-us,-73.98013,0,0,0,0,0,0,0,<ul></ul>,2124560388,0
9206,1,0,1,1,0,1,"{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.751617,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/9206/one-penn-plaza-1-penn-plaza-new-york-ny-101190002-us"">One Penn Plaza</a>",1,"""1 Penn Plaza"",""New York, NY 10119""",1,0,0,One Penn Plaza,0,https://www.starbucks.com/store-locator/store/9206/one-penn-plaza-1-penn-plaza-new-york-ny-101190002-us,-73.992771,0,0,0,0,1,0,1,<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,(212) 760-3001,0
15836,1,0,1,1,0,1,"{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.753647,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/15836/39-th-7-th-525-7-th-avenue-new-york-ny-10018-us"">39th &amp; 7th</a>",1,"""525 7th Avenue"",""New York, NY 10018""",1,0,0,39th &amp; 7th,0,https://www.starbucks.com/store-locator/store/15836/39-th-7-th-525-7-th-avenue-new-york-ny-10018-us,-73.988434,0,0,0,0,1,0,1,<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,212-869-5273,0
15306,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.750954,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/15306/penn-station-by-a-c-e-1-penn-plaza-concourse-level-new-york-ny-101190002"">Penn Station by A,C,E</a>",1,"""1 Penn Plaza Concourse Level"",""New York, NY 10119""",1,0,0,"Penn Station by A,C,E",0,https://www.starbucks.com/store-locator/store/15306/penn-station-by-a-c-e-1-penn-plaza-concourse-level-new-york-ny-101190002,-73.993353,0,0,1,0,1,0,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-736-3206,0
8920,1,0,1,1,0,1,"{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.764875,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/8920/57-th-seventh-142-w-57-th-street-metropolitan-tower-new-york-ny-"">57th &amp; Seventh</a>",1,"""142 W. 57th Street"",""New York, NY 10019""",1,0,0,57th &amp; Seventh,0,https://www.starbucks.com/store-locator/store/8920/57-th-seventh-142-w-57-th-street-metropolitan-tower-new-york-ny-,-73.97897,0,0,0,0,1,0,1,<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,6467101906,0
11433,1,0,1,0,0,1,"{u'PS': u'Playbook Store System', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.751842,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/11433/35-th-7-th-462-7-th-avenue-new-york-ny-10018-us"">35th &amp; 7th</a>",1,"""462 7th Avenue"",""New York, NY 10018""",1,0,1,35th &amp; 7th,1,https://www.starbucks.com/store-locator/store/11433/35-th-7-th-462-7-th-avenue-new-york-ny-10018-us,-73.990214,0,0,1,0,1,1,1,<ul>Playbook Store System<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,(212) 279-6432,0
6945,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.757785,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/6945/nhl-store-47-th-sixth-1185-avenue-of-the-americas-new-york-ny-100362601-"">NHL store @ 47th &amp; Sixth</a>",1,"""1185 Avenue of the Americas"",""New York, NY 10036""",1,0,0,NHL store @ 47th &amp; Sixth,1,https://www.starbucks.com/store-locator/store/6945/nhl-store-47-th-sixth-1185-avenue-of-the-americas-new-york-ny-100362601-,-73.982453,0,0,1,0,1,0,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-730-7645,0
16480,1,0,1,0,0,1,"{u'PS': u'Playbook Store System', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.76402,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/16480/56-th-btwn-sixth-seventh-120-w-56-th-street-new-york-ny-100193866-us"">56th Btwn Sixth &amp; Seventh</a>",1,"""120 W. 56th Street"",""New York, NY 10019""",1,0,1,56th Btwn Sixth &amp; Seventh,0,https://www.starbucks.com/store-locator/store/16480/56-th-btwn-sixth-seventh-120-w-56-th-street-new-york-ny-100193866-us,-73.978898,0,0,1,0,1,0,1,<ul>Playbook Store System<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-262-9273,0
13516,1,0,1,0,0,1,"{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",40.751373,0,0,,0,"<a href=""https://www.starbucks.com/store-locator/store/13516/34-th-7-th-450-7-th-avenue-new-york-ny-10017-us"">34th &amp; 7th</a>",1,"""450 7th Avenue"",""New York, NY 10017""",1,0,0,34th &amp; 7th,0,https://www.starbucks.com/store-locator/store/13516/34-th-7-th-450-7-th-avenue-new-york-ny-10017-us,-73.990982,0,0,1,0,1,1,1,<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,212-279-1122,0
