StoreId,Name,PhoneNumber,Longitude,Latitude,Address,Amenities,AmenitiesCarto,StoreNameUrl,Url,CL,WA,WF,CD,DR,LB,GO,FZ,XO,LU,RW,PS,CS,MX,VS,NB,SQ,EM,BA,WT,hrs24,DT,AmeOther
16303,Marriott Marquis - Street Level,212-398-1900,-73.985633,40.757993,"""1535 Broadway"",""New York, NY 10036""","{u'LU': u'Lunch', u'LB': u'LaBoulange', u'BA': u'Bakery'}",<ul>Lunch<li>LaBoulange<li>Bakery</ul>,"<a href=""https://www.starbucks.com/store-locator/store/16303/marriott-marquis-street-level-1535-broadway-new-york-ny-100364098-us"">Marriott Marquis - Street Level</a>",https://www.starbucks.com/store-locator/store/16303/marriott-marquis-street-level-1535-broadway-new-york-ny-100364098-us,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
1013606,26th between 10th and 11th,347-387-7428,-74.003999,40.750277,"""525 West 26th St"",""New York, NY 10001""","{u'WF': u'Wireless Hotspot', u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'PS': u'Playbook Store System', u'CD': u'Mobile Payment', u'CS': u'tbd - Coffee Scale', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Wireless Hotspot<li>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Playbook Store System<li>Mobile Payment<li>tbd - Coffee Scale<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/1013606/26-th-between-10-th-and-11-th-525-west-26-th-st-new-york-ny-10001-us"">26th between 10th and 11th</a>",https://www.starbucks.com/store-locator/store/1013606/26-th-between-10-th-and-11-th-525-west-26-th-st-new-york-ny-10001-us,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,
16813,35th &amp; 8th,(212) 947-3860,-73.992905,40.752633,"""494 Eighth Ave."",""New York, NY 10001""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/16813/35-th-8-th-494-eighth-ave-new-york-ny-100012519-us"">35th &amp; 8th</a>",https://www.starbucks.com/store-locator/store/16813/35-th-8-th-494-eighth-ave-new-york-ny-100012519-us,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
9675,55th &amp; Seventh,2125862142,-73.981078,40.764387,"""870 7th Avenue"",""New York, NY 10019""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/9675/55-th-seventh-870-7-th-avenue-new-york-ny-100194369-us"">55th &amp; Seventh</a>",https://www.starbucks.com/store-locator/store/9675/55-th-seventh-870-7-th-avenue-new-york-ny-100194369-us,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
11393,52nd &amp; 7th,212-581-6410,-73.981804,40.761909,"""156 W 52nd St"",""New York, NY 10019""","{u'WF': u'Wireless Hotspot', u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'PS': u'Playbook Store System', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Wireless Hotspot<li>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Playbook Store System<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/11393/52-nd-7-th-156-w-52-nd-st-new-york-ny-100196004-us"">52nd &amp; 7th</a>",https://www.starbucks.com/store-locator/store/11393/52-nd-7-th-156-w-52-nd-st-new-york-ny-100196004-us,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,
13918,43rd &amp; Broadway,212-221-7515,-73.985904,40.756643,"""1500 Broadway"",""New York, NY 10036""","{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'NB': u'Nitro Cold Brew', u'hrs24': u'Open 24 hours per day', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Nitro Cold Brew<li>Open 24 hours per day<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/13918/43-rd-broadway-1500-broadway-new-york-ny-100364015-us"">43rd &amp; Broadway</a>",https://www.starbucks.com/store-locator/store/13918/43-rd-broadway-1500-broadway-new-york-ny-100364015-us,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,
15083,70th &amp; Broadway,2124961551,-73.982476,40.777645,"""2045 Broadway"",""New York, NY 10023""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/15083/70-th-broadway-2045-broadway-new-york-ny-100233702-us"">70th &amp; Broadway</a>",https://www.starbucks.com/store-locator/store/15083/70-th-broadway-2045-broadway-new-york-ny-100233702-us,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
1013064,ABC 77 West Cafe,2124560388,-73.98013,40.773101,"""47 W 66th St"",""New York, NY 10023""",{},<ul></ul>,"<a href=""https://www.starbucks.com/store-locator/store/1013064/abc-77-west-cafe-47-w-66-th-st-new-york-ny-10023-us"">ABC 77 West Cafe</a>",https://www.starbucks.com/store-locator/store/1013064/abc-77-west-cafe-47-w-66-th-st-new-york-ny-10023-us,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9206,One Penn Plaza,(212) 760-3001,-73.992771,40.751617,"""1 Penn Plaza"",""New York, NY 10119""","{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/9206/one-penn-plaza-1-penn-plaza-new-york-ny-101190002-us"">One Penn Plaza</a>",https://www.starbucks.com/store-locator/store/9206/one-penn-plaza-1-penn-plaza-new-york-ny-101190002-us,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
15836,39th &amp; 7th,212-869-5273,-73.988434,40.753647,"""525 7th Avenue"",""New York, NY 10018""","{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/15836/39-th-7-th-525-7-th-avenue-new-york-ny-10018-us"">39th &amp; 7th</a>",https://www.starbucks.com/store-locator/store/15836/39-th-7-th-525-7-th-avenue-new-york-ny-10018-us,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
15306,"Penn Station by A,C,E",212-736-3206,-73.993353,40.750954,"""1 Penn Plaza Concourse Level"",""New York, NY 10119""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/15306/penn-station-by-a-c-e-1-penn-plaza-concourse-level-new-york-ny-101190002"">Penn Station by A,C,E</a>",https://www.starbucks.com/store-locator/store/15306/penn-station-by-a-c-e-1-penn-plaza-concourse-level-new-york-ny-101190002,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
8920,57th &amp; Seventh,6467101906,-73.97897,40.764875,"""142 W. 57th Street"",""New York, NY 10019""","{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/8920/57-th-seventh-142-w-57-th-street-metropolitan-tower-new-york-ny-"">57th &amp; Seventh</a>",https://www.starbucks.com/store-locator/store/8920/57-th-seventh-142-w-57-th-street-metropolitan-tower-new-york-ny-,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
11433,35th &amp; 7th,(212) 279-6432,-73.990214,40.751842,"""462 7th Avenue"",""New York, NY 10018""","{u'PS': u'Playbook Store System', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Playbook Store System<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/11433/35-th-7-th-462-7-th-avenue-new-york-ny-10018-us"">35th &amp; 7th</a>",https://www.starbucks.com/store-locator/store/11433/35-th-7-th-462-7-th-avenue-new-york-ny-10018-us,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,
6945,NHL store @ 47th &amp; Sixth,212-730-7645,-73.982453,40.757785,"""1185 Avenue of the Americas"",""New York, NY 10036""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/6945/nhl-store-47-th-sixth-1185-avenue-of-the-americas-new-york-ny-100362601-"">NHL store @ 47th &amp; Sixth</a>",https://www.starbucks.com/store-locator/store/6945/nhl-store-47-th-sixth-1185-avenue-of-the-americas-new-york-ny-100362601-,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,
16480,56th Btwn Sixth &amp; Seventh,212-262-9273,-73.978898,40.76402,"""120 W. 56th Street"",""New York, NY 10019""","{u'PS': u'Playbook Store System', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Playbook Store System<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/16480/56-th-btwn-sixth-seventh-120-w-56-th-street-new-york-ny-100193866-us"">56th Btwn Sixth &amp; Seventh</a>",https://www.starbucks.com/store-locator/store/16480/56-th-btwn-sixth-seventh-120-w-56-th-street-new-york-ny-100193866-us,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,
13516,34th &amp; 7th,212-279-1122,-73.990982,40.751373,"""450 7th Avenue"",""New York, NY 10017""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/13516/34-th-7-th-450-7-th-avenue-new-york-ny-10017-us"">34th &amp; 7th</a>",https://www.starbucks.com/store-locator/store/13516/34-th-7-th-450-7-th-avenue-new-york-ny-10017-us,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
90480,53rd &amp; Sixth (SW Corner),212 9740902,-73.979542,40.761796,"""1301 Avenue of the Americas"",""New York, NY 10019""","{u'PS': u'Playbook Store System', u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Playbook Store System<li>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/90480/53-rd-sixth-sw-corner-1301-avenue-of-the-americas-new-york-ny-10019-us"">53rd &amp; Sixth (SW Corner)</a>",https://www.starbucks.com/store-locator/store/90480/53-rd-sixth-sw-corner-1301-avenue-of-the-americas-new-york-ny-10019-us,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,
20501,43rd &amp; Sixth,212-382-3917,-73.984134,40.755607,"""1101 - 1109 Avenue of the Americas"",""New York, NY 10036""","{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'PS': u'Playbook Store System', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Playbook Store System<li>Mobile Payment<li>Lunch<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/20501/43-rd-sixth-1101-1109-avenue-of-the-americas-new-york-ny-10036"">43rd &amp; Sixth</a>",https://www.starbucks.com/store-locator/store/20501/43-rd-sixth-1101-1109-avenue-of-the-americas-new-york-ny-10036,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,
15427,Secure Access: 55th &amp; Sixth,(212) 265-8610,-73.978809,40.762922,"""1345 6th Ave"",""New York, NY 10105""","{u'PS': u'Playbook Store System', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Playbook Store System<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/15427/secure-access-55-th-sixth-1345-6-th-ave-new-york-ny-10105-us"">Secure Access: 55th &amp; Sixth</a>",https://www.starbucks.com/store-locator/store/15427/secure-access-55-th-sixth-1345-6-th-ave-new-york-ny-10105-us,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,
12247,Rockefeller Center Subway,(212) 397-7950,-73.980468,40.759505,"""30 Rockefeller Plaza"",""New York, NY 10112""","{u'WF': u'Wireless Hotspot', u'RW': u'My Starbucks Rewards', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'PS': u'Playbook Store System', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Wireless Hotspot<li>My Starbucks Rewards<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Playbook Store System<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/12247/rockefeller-center-subway-30-rockefeller-plaza-new-york-ny-101120015-us"">Rockefeller Center Subway</a>",https://www.starbucks.com/store-locator/store/12247/rockefeller-center-subway-30-rockefeller-plaza-new-york-ny-101120015-us,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,
18354,"Penn Station by 1,2,3",212-279-1238,-73.991929,40.750395,"""1 Penn Plaza, Concourse level"",""New York, NY 10119""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/18354/penn-station-by-1-2-3-1-penn-plaza-concourse-level-new-york-ny-101190002"">Penn Station by 1,2,3</a>",https://www.starbucks.com/store-locator/store/18354/penn-station-by-1-2-3-1-penn-plaza-concourse-level-new-york-ny-101190002,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
88886,52nd Btwn Fifth &amp; Sixth,212-977-4861,-73.979359,40.760693,"""1290 Sixth Avenue"",""New York, NY 10019""","{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'PS': u'Playbook Store System', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Playbook Store System<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/88886/52-nd-btwn-fifth-sixth-1290-sixth-avenue-new-york-ny-10019-us"">52nd Btwn Fifth &amp; Sixth</a>",https://www.starbucks.com/store-locator/store/88886/52-nd-btwn-fifth-sixth-1290-sixth-avenue-new-york-ny-10019-us,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,
14154,53rd &amp; Sixth (NE Corner),212-969-9066,-73.978702,40.761843,"""1330 6th Ave."",""New York, NY 10019""","{u'WF': u'Wireless Hotspot', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'PS': u'Playbook Store System', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Wireless Hotspot<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Playbook Store System<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/14154/53-rd-sixth-ne-corner-1330-6-th-ave-new-york-ny-10019-us"">53rd &amp; Sixth (NE Corner)</a>",https://www.starbucks.com/store-locator/store/14154/53-rd-sixth-ne-corner-1330-6-th-ave-new-york-ny-10019-us,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,
11483,81st &amp; Broadway,212-721-1267,-73.978696,40.784905,"""2252 Broadway"",""New York, NY 10024""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/11483/81-st-broadway-2252-broadway-new-york-ny-100245805-us"">81st &amp; Broadway</a>",https://www.starbucks.com/store-locator/store/11483/81-st-broadway-2252-broadway-new-york-ny-100245805-us,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,
6590,88th &amp; Broadway,212-595-3404,-73.975324,40.789286,"""2394 Broadway"",""New York, NY 10024""","{u'PS': u'Playbook Store System', u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>Playbook Store System<li>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/6590/88-th-broadway-2394-broadway-new-york-ny-100241703-us"">88th &amp; Broadway</a>",https://www.starbucks.com/store-locator/store/6590/88-th-broadway-2394-broadway-new-york-ny-100241703-us,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,
17571,81st &amp; Columbus,212-769-2296,-73.974456,40.783633,"""444 Columbus Avenue"",""New York, NY 10024""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/17571/81-st-columbus-444-columbus-avenue-new-york-ny-100245130-us"">81st &amp; Columbus</a>",https://www.starbucks.com/store-locator/store/17571/81-st-columbus-444-columbus-avenue-new-york-ny-100245130-us,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
15082,86th &amp; Columbus,2124964163,-73.972244,40.786704,"""540 Columbus Avenue"",""New York, NY 10024""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/15082/86-th-columbus-540-columbus-avenue-new-york-ny-100243405-us"">86th &amp; Columbus</a>",https://www.starbucks.com/store-locator/store/15082/86-th-columbus-540-columbus-avenue-new-york-ny-100243405-us,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,
9267,75th &amp; Broadway,212-580-1141,-73.981072,40.781019,"""2140 Broadway"",""New York, NY 10023""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CL': u'Starbucks Reserve-Clover Brewed', u'NB': u'Nitro Cold Brew', u'LU': u'Lunch', u'CD': u'Mobile Payment', u'VS': u'Verismo', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Starbucks Reserve-Clover Brewed<li>Nitro Cold Brew<li>Lunch<li>Mobile Payment<li>Verismo<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/9267/75-th-broadway-2140-broadway-new-york-ny-100238208-us"">75th &amp; Broadway</a>",https://www.starbucks.com/store-locator/store/9267/75-th-broadway-2140-broadway-new-york-ny-100238208-us,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,
13521,93rd and Broadway,917-441-1643,-73.973027,40.792522,"""2498 Broadway"",""New York, NY 10025""","{u'LB': u'LaBoulange', u'XO': u'Mobile Order and Pay', u'WA': u'Oven-warmed Food', u'CD': u'Mobile Payment', u'LU': u'Lunch', u'GO': u'Google Wi-Fi', u'DR': u'Digital Rewards', u'MX': u'Music Experience'}",<ul>LaBoulange<li>Mobile Order and Pay<li>Oven-warmed Food<li>Mobile Payment<li>Lunch<li>Google Wi-Fi<li>Digital Rewards<li>Music Experience</ul>,"<a href=""https://www.starbucks.com/store-locator/store/13521/93-rd-and-broadway-2498-broadway-new-york-ny-100257428-us"">93rd and Broadway</a>",https://www.starbucks.com/store-locator/store/13521/93-rd-and-broadway-2498-broadway-new-york-ny-100257428-us,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
